year,date,groundwater_mean_depth_cm,groundwater_median_depth_cm,groundwater_n_wells,groundwater_sd_across_wells_cm,rainfall_mm,mean_ponding_level_mm,total_irrigation_inflow_mm,total_irrigation_outflow_mm,total_net_irrigation_mm,total_percolation_balance_mm
2020,2020-05-13,106.69200368235767,106.457619524954,9,0.6625495588782067,3.0,56.93267152941217,74.4569971190524,23.9975729365466,50.4594241825058,44.57698253691966
2020,2020-05-14,106.70373273096477,106.497562586779,9,0.6582544555784638,56.0,86.95203737256266,60.2015819021074,80.5375462478793,-20.33596434577191,22.75003228594786
2020,2020-05-15,106.80614024925978,106.663860406988,9,0.5326352816594893,23.600000000000005,0.0,20.065611809973817,330.93112731884605,-310.8655155088731,50.6764108938578
2020,2020-05-16,106.79371676333355,106.667794401684,9,0.4374319258952757,1.3999999999999997,0.0,0.0,0.6836982421993422,-0.6836982421993422,10.003030583973741
2020,2020-05-17,106.80458644859623,106.662305052957,9,0.41548143545791544,4.0,0.0,0.0,0.0087516255802933,-0.0087516255802933,8.84986133544012
2020,2020-05-18,106.79190656229933,106.624046002883,9,0.4027977396346108,0.0,0.0,0.0,0.0027853698167098,-0.0027853698167098,3.8111352848835596
2020,2020-05-19,106.74344029899066,106.57404379813,9,0.3659713583437783,1.2,0.0,0.0,0.0004000261004804,-0.0004000261004804,2.14013758832929
2020,2020-05-20,106.79966705734655,106.591630702238,9,0.45904068285701094,0.20000000000000004,9.285925838029799,107.8668835198727,0.3237684701057802,107.5431150497669,27.93718927693196
2020,2020-05-21,106.83320472928455,106.658983429997,9,0.5048881840744215,0.0,4.220138235483667,4.10658001022368,0.542458041544768,3.5641219686789123,7.35636710345054
2020,2020-05-22,106.86235492203723,106.694238218631,9,0.5023862341689607,0.0,10.2267689271915,47.0643030922524,0.827778119608831,46.236524972643615,18.16784494690563
2020,2020-05-23,106.86333100430956,106.704147467971,9,0.48714329308322624,0.0,8.911772452456757,18.4796100460065,1.777898031052898,16.701712014953625,11.471752583442473
2020,2020-05-24,106.86782892231878,106.715224860644,9,0.4769340141050282,0.0,1.8474442685536134,10.7797725268371,2.937097000999712,7.8426755258373895,17.674413075994302
2020,2020-05-25,106.87179861150811,106.722103107993,9,0.4512733943169925,0.0,0.40864334918245665,0.0,3.563879616846644,-3.563879616846644,-3.2407143256854543
2020,2020-05-26,106.86121681778701,106.727826024733,9,0.4168467626749724,0.0,0.0,0.0,1.735875422218284,-1.735875422218284,3.0735817644774963
2020,2020-05-27,106.88316914289555,106.717658803758,9,0.38845423045769323,0.0,13.332653762903034,116.48794744218,0.0005440088948998,116.4874034332851,18.63416980939118
2020,2020-05-28,107.007785861909,106.754757737526,9,0.4686069685033335,0.0,34.8231818043784,141.6418281179983,0.0131619605213311,141.628666157477,38.9308453819556
2020,2020-05-29,107.05257196796988,106.805902180081,9,0.4849676018370364,0.0,24.833374313991868,21.1855224375253,0.020183950534102303,21.165338486991196,36.49368317045387
2020,2020-05-30,107.05365934265389,106.800646633829,9,0.4660143919698839,0.0,21.3079111570217,10.9325819390048,0.10020547489288889,10.83237646411191,9.955635689765094
2020,2020-05-31,107.04968252829566,106.793490654346,9,0.44070991314101193,5.2,22.5255803543848,15.5548876916049,0.1233307567075392,15.43155693489736,12.767160391678559
2020,2020-06-01,107.09126088304723,106.834528732288,9,0.45544062760275356,0.0,52.094768341682965,143.100635079717,0.16851868545325072,142.9321163942638,34.22327817259546
2020,2020-06-02,107.12797313068111,106.889129599389,9,0.45375717229296614,0.20000000000000004,44.838431369317796,0.287795557672623,0.614190625108033,-0.3263950674354101,0.2059130057808498
2020,2020-06-03,107.1368652293359,106.911617087643,9,0.4339363890267149,0.0,51.627949047626664,57.28646413488043,0.7490017320938898,56.53746240278655,17.393993700354887
2020,2020-06-04,107.14626406738633,106.922448870426,9,0.42212398116615135,10.4,58.62234011342647,11.5842774873042,3.919022061690561,7.66525542561364,12.68938455257839
2020,2020-06-05,107.13803115439755,106.915865562407,9,0.4079628541133298,0.20000000000000004,54.5359700739562,10.8368007398666,4.342195699340655,6.494605040525945,0.21363304594920973
2020,2020-06-06,107.13293742403499,106.935777692531,9,0.3918330586207209,0.0,49.64682703281394,8.85520652687308,0.000922968194034,8.854283558679045,4.399101098727437
2020,2020-06-07,107.15899614314444,106.967249556538,9,0.39048341788212626,15.0,64.51047369605588,33.4610593635366,0.2786575984138544,33.182401765122776,22.720083012539124
2020,2020-06-08,107.19770194316622,106.982563356109,9,0.39479232515418855,16.8,26.280106428916298,39.790445847430966,210.0803359485651,-170.28989010113406,18.247733630152823
2020,2020-06-09,107.17070266137489,107.021505607284,9,0.3450896526382936,2.4,24.1210166603265,8.78931466911349,1.4467080387180176,7.342606630395472,18.33470653697215
2020,2020-06-10,107.16906389484744,107.044384768992,9,0.31931126531442794,2.4,24.769933249647632,10.861403107744,0.0007808971524955,10.860622210591503,9.254494327211088
2020,2020-06-11,107.17543303439389,107.050145849266,9,0.31428943227406386,2.7999999999999994,27.257316824696233,22.5447877527656,0.0053551939274403,22.539432558838158,17.002630968169377
2020,2020-06-12,107.18618162699144,107.045484608487,9,0.31921410873583345,0.0,26.093293167828435,40.89017121068647,0.0,40.89017121068647,14.073163982167099
2020,2020-06-13,107.26222200309277,107.063855995809,9,0.35134170782267377,4.2,86.52404466425598,209.48068375326963,1.04106078033398,208.43962297293564,10.72281541695892
2020,2020-06-14,107.2713568076541,107.059146227009,9,0.34898999321578517,0.20000000000000004,81.34535937695104,15.075905557398439,1.6063575438089601,13.469548013589481,12.25994584921964
2020,2020-06-15,107.27618259369956,107.053602255959,9,0.37133548560667123,0.0,82.63365221788597,31.6408001468457,0.0030337420657715,31.6377664047799,10.892198167941018
2020,2020-06-16,107.30601749338656,107.088128930653,9,0.38900435995657195,0.0,82.5288822946867,23.61291367626307,0.0180969656730496,23.594816710589967,8.002125755301261
2020,2020-06-17,107.31216861886745,107.130642126914,9,0.3612420863310184,2.4,81.46006198822319,12.09071435447099,0.0655834197544742,12.02513093471652,9.547179230662984
2020,2020-06-18,107.30819681350923,107.154462523531,9,0.35077622552325594,0.0,94.66837962370407,73.632697636631,0.2160281224136503,73.4166695142174,18.171360968484628
2020,2020-06-19,107.32073272389111,107.169742789645,9,0.36035266242823305,0.0,92.79647996945535,23.13433957808642,1.247562486080805,21.886777092005655,9.039289446393957
2020,2020-06-20,107.32574561169878,107.170063921932,9,0.3525342978271227,0.0,85.86555910784432,8.85282025846407,0.662668669477506,8.190151588986557,10.33629677712024
2020,2020-06-21,107.33723515123222,107.171069142266,9,0.35098548555494474,0.0,79.89361841801504,10.2863579505348,1.0340058536725993,9.252352096862202,5.21601578375013
2020,2020-06-22,107.35627797478689,107.211491486759,9,0.34977005443449616,0.0,85.8015370794836,65.1160525866739,9.2664853379542,55.8495672487197,16.95226290114465
2020,2020-06-23,107.39023057434677,107.260961076461,9,0.34220210921304806,0.0,79.50927157782417,24.589915579592322,9.73304498139247,14.85687059819985,13.541459750774631
2020,2020-06-24,107.40803032427701,107.268309511413,9,0.3296062855691869,0.0,77.63708997532517,30.3570171922807,1.9024056472867834,28.454611544993902,14.21762251440055
2020,2020-06-25,107.43784207240344,107.278834478562,9,0.32930752550257075,0.0,74.07408958785273,35.1723533093267,2.32727056182123,32.8450827475055,24.67370455436748
2020,2020-06-26,107.45882696013255,107.292879366681,9,0.32148425659259494,0.0,71.08214843164454,26.31534786211428,4.556686778222439,21.75866108389188,13.23156973417288
2020,2020-06-27,107.47985602232633,107.301040643361,9,0.3197120980446972,0.0,66.98240409198087,31.37000092787606,6.88408341103181,24.48591751684429,18.4388774151699
2020,2020-06-28,107.49106933258878,107.321288349856,9,0.31476552280071934,0.0,63.35841461612756,24.665330443073678,6.883629054146763,17.78170138892696,8.91781257624792
2020,2020-06-29,107.50849493729,107.347721953754,9,0.2999420536308216,0.0,28.65329208866774,34.29832154003224,109.1538080623325,-74.85548652230031,13.390533914120219
2020,2020-06-30,107.51180789079955,107.386088120084,9,0.2741071795907979,0.0,28.011980857946,28.0618578445866,13.768448252215155,14.293409592371445,12.022012826110151
2020,2020-07-01,107.52598024348089,107.432856105415,9,0.26246420348379784,0.20000000000000004,27.064739461131936,18.0591414740371,8.89044675291569,9.16869472112141,7.56146227442729
2020,2020-07-02,107.562882716518,107.461729000487,9,0.2713896957856571,17.0,76.24844827976473,160.4677953181847,12.5778400726119,147.88995524557282,2.62460245407366
2020,2020-07-03,107.62395658241,107.524420928036,9,0.22688847197076092,19.0,89.97189201004056,13.7485434970319,14.002576977454389,-0.25403348042249,-1.7979683074586301
2020,2020-07-04,107.69161114264956,107.60144506871,9,0.19917068375119426,0.20000000000000004,83.3877694973741,16.30676435535309,10.587660932060585,5.719103423292502,6.867990572779841
2020,2020-07-05,107.69483882661511,107.607821547273,9,0.17816047853838854,0.0,77.04681171895812,6.6933286888898,3.449486112411984,3.243842576477816,2.531979230491077
2020,2020-07-06,107.69460839528777,107.624017977454,9,0.16245472081791806,0.0,48.33988397040137,1.756751755796695,80.92107621187702,-79.16432445608037,-1.1138201688605003
2020,2020-07-07,107.64081711041099,107.598062021181,9,0.1409706618805121,0.0,43.202633803929764,0.0,0.1955101224148622,-0.1955101224148622,0.37522286360726786
2020,2020-07-08,107.65517088059211,107.616824168717,9,0.13989175305751464,0.0,42.48574039356186,8.5089516744486,0.288091937267728,8.22085973718087,-2.60155864027453
2020,2020-07-09,107.69191610708789,107.6219771064,9,0.1573489403852094,0.0,70.40678743649829,134.2578923162174,5.7006971237221356,128.5571951924957,-0.7551335834936201
2020,2020-07-10,107.720733001281,107.62489194739,9,0.172924976393666,0.6,69.82100846020724,17.2994010621815,6.612944070214717,10.68645699196678,-5.16142239832123
2020,2020-07-11,107.7171780605201,107.629173968993,9,0.1670897353640103,0.0,65.7009244968434,9.415812308692441,0.9787348375521869,8.43707747114026,3.0499639700943906
2020,2020-07-12,107.70443592365177,107.614283888514,9,0.1724396687744866,0.0,60.95357674563733,3.95192582888674,1.26492962175588,2.68699620713086,-3.47856802133216
2020,2020-07-13,107.70370469182379,107.619746594761,9,0.17259985130414268,0.0,61.168455917162134,30.93150555536949,1.60284389379452,29.328661661574973,10.238504648215269
2020,2020-07-14,107.70838200947367,107.619828270397,9,0.17277048958036845,0.0,60.59713638445993,22.03271879248898,2.32651424742065,19.70620454506828,4.167136922024921
2020,2020-07-15,107.72032737199422,107.625756680756,9,0.17581931632446426,0.0,55.17063258848187,23.1161282868407,7.06862736744237,16.04750091939833,14.75993856953126
2020,2020-07-16,107.72305284877567,107.622515917282,9,0.1715875631093414,0.0,55.71801029473736,39.37629292201843,10.73026148015664,28.64603144186178,9.65308117439045
2020,2020-07-17,107.73059235776867,107.624613391824,9,0.17417977273664154,0.0,84.67774380898071,128.75315203017337,15.44099332670441,113.31215870346895,8.09701824048516
2020,2020-07-18,107.72606893381288,107.622370456458,9,0.17258926441260247,0.0,79.71713513590937,25.679914376907522,14.662946961550748,11.01696741535677,7.969322729964279
2020,2020-07-19,107.73431316961978,107.628516611853,9,0.175618477949723,0.0,79.3791726908112,41.36499917601675,18.896851700464865,22.468147475551884,4.611457935205219
2020,2020-07-20,107.71924108072034,107.62137167221,9,0.1701069962500674,0.0,78.9749963625696,48.872743985689,20.69730597957151,28.1754380061175,9.448643869642751
2020,2020-07-21,107.71983751980744,107.629216379131,9,0.16020904401931538,0.0,75.5626649092126,32.98933413536296,17.42124269380179,15.568091441561169,6.66024478910049
2020,2020-07-22,107.74216696823267,107.649171071496,9,0.16370244020286162,0.0,75.8429954153368,35.3134199177433,13.12622560922904,22.187194308514258,3.52907567963664
2020,2020-07-23,107.75665989708632,107.670368108936,9,0.16511494348279704,0.0,73.44582024580423,28.74070805427051,13.20129152278246,15.53941653148805,3.5372882298145303
2020,2020-07-24,107.76404593576666,107.675250246741,9,0.1648933769361584,17.2,80.16844927291847,29.05779766483918,36.75659981643305,-7.6988021515938705,15.081022246503819
2020,2020-07-25,107.7711016206719,107.687394079554,9,0.16034839917689908,0.0,75.77918135999447,31.69792545442535,15.4676468320563,16.23027862236905,10.46040247375679
2020,2020-07-26,107.771156110617,107.693355083675,9,0.16016917235502356,0.0,74.49291337220349,38.11396830909455,15.50175718947056,22.61221111962399,8.54764477186026
2020,2020-07-27,107.76790838729123,107.689278271047,9,0.1630568403211869,0.0,76.07354028942046,53.417521582714,20.21974680600008,33.1977747767139,10.638870383154739
2020,2020-07-28,107.778917869874,107.701317438359,9,0.1606693126233569,0.0,73.55068072526294,50.979204283532695,23.96727902353852,27.0119252599942,16.44730288206134
2020,2020-07-29,107.78231366926889,107.705183305171,9,0.1616610388963205,0.0,71.4942777211668,60.0737970123761,24.7815113632197,35.2922856491564,23.179134135948267
2020,2020-07-30,107.78964445622466,107.710892950608,9,0.16673781724745917,0.0,67.62260617711439,49.2723513862185,25.7226342215097,23.549717164708802,17.14692591836755
2020,2020-07-31,107.79299878628055,107.719452871787,9,0.16130879991746855,0.0,64.08919576390811,33.834696137384604,19.8140773557232,14.020618781661401,5.54309631345078
2020,2020-08-01,107.79236014696068,107.724324088343,9,0.15762288632793756,0.0,57.40298021205097,23.759793629628618,10.40858977126532,13.351203858363299,13.9152953124019
2020,2020-08-02,107.784719521835,107.71587516444,9,0.15193756986753437,21.399999999999995,72.55144187052703,9.055300134751555,15.84387598937726,-6.78857585462571,-6.41331118052212
2020,2020-08-03,107.82334636282522,107.75532598424,9,0.15690598167596975,2.7999999999999994,89.4384599223997,96.0239298391358,29.9041481554537,66.11978168368209,19.52093074115941
2020,2020-08-04,107.80637648014743,107.75038728542,9,0.13705537138804183,0.20000000000000004,89.63100861437287,51.5640659732983,31.7967366417971,19.7673293315012,3.85675428620839
2020,2020-08-05,107.79166889925622,107.734035882469,9,0.13484958696838867,0.0,85.20988695443855,32.795449335678754,19.83097896111451,12.96447037456424,8.12915545188117
2020,2020-08-06,107.79070405063867,107.731959273034,9,0.13537999031259057,0.0,82.15318693921817,29.77955757598818,16.22200815930713,13.55754941668105,5.305456728863611
2020,2020-08-07,107.79015049600078,107.731454855861,9,0.1353048144146599,0.0,78.6989819433327,24.274570725031772,11.97982801577919,12.294742709252581,4.289895428546821
2020,2020-08-08,107.78702749837944,107.726579644763,9,0.13624219603338292,0.0,72.26013574742457,9.49678050655298,5.92991109340853,3.56686941314445,4.778565419633039
2020,2020-08-09,107.79017090712367,107.729436889704,9,0.13628011521863787,0.0,67.3496538144513,0.369380687949988,3.4415337165585655,-3.072153028608577,-6.147217875645389
2020,2020-08-10,107.7879988442859,107.72786733214,9,0.13788648307602686,0.0,78.55986314701705,82.3023262716237,16.83540113646623,65.4669251351574,14.69271674442908
2020,2020-08-11,107.79143880816211,107.723309984601,9,0.14084557848854878,0.0,72.80363491416631,39.4181005753903,37.5814593544895,1.8366412209008,2.9759608308654713
2020,2020-08-12,107.79365591830111,107.724213728495,9,0.14382339735207567,0.0,71.71296359905206,34.3712768244522,19.569314671593872,14.8019621528583,1.9068832067003
2020,2020-08-13,107.79989402907678,107.729625313103,9,0.1432351850270033,1.3999999999999997,72.20150283886336,34.8459763288164,24.65630387903468,10.1896724497817,-1.62352002096058
2020,2020-08-14,107.810529160016,107.740709784863,9,0.1357977977896639,0.0,70.8683562289135,39.2672617132014,19.84476615669378,19.4224955565076,6.54761774793602
2020,2020-08-15,107.80900487539766,107.739718203539,9,0.14011324741862263,0.0,65.86919629888678,24.15092768737741,9.525187166503379,14.62574052087407,12.70035770049881
2020,2020-08-16,107.80221179878389,107.735943191312,9,0.1398989375088066,0.0,61.16460328342348,6.66203533678472,4.12075759139833,2.54127774538639,4.04037883703514
2020,2020-08-17,107.804035206789,107.744382383831,9,0.13754184160710395,0.0,63.060974491202764,52.576103878092994,14.269345838102181,38.3067580399908,20.37031913945911
2020,2020-08-18,107.80706943245922,107.745754211562,9,0.14353013931156947,0.0,85.03235821721239,121.5080671620428,26.494414354761872,95.0136528072809,13.65419569441638
2020,2020-08-19,107.80728340437756,107.740142687376,9,0.13632838877970407,0.0,81.4723771376068,35.5502173608205,19.1001433815883,16.4500739792322,12.036580182915442
2020,2020-08-20,107.79567351128999,107.725254901633,9,0.13108833591798835,0.0,81.25430670084624,46.430819581315205,16.47889780622422,29.951921775091,14.56940777680146
2020,2020-08-21,107.791324466646,107.712581537026,9,0.13441259840834466,0.0,84.97820666736227,83.5532561754337,37.6654635288855,45.8877926465482,18.58851322893748
2020,2020-08-22,107.78903918600321,107.701500660693,9,0.13916933624407668,0.0,78.71084984158797,48.113960585541705,37.6625710671106,10.451389518431101,12.74847092064754
2020,2020-08-23,107.77639934795344,107.68568539294,9,0.14505597089384414,0.0,75.32525858719823,25.74674847556791,10.05693376032746,15.68981471524047,12.006866186279659
2020,2020-08-24,107.75818565300334,107.679109209762,9,0.14558026618612,0.0,78.53166756739826,46.5044851039293,15.492839648436071,31.0116454554932,8.588364330705254
2020,2020-08-25,107.71898976880267,107.657889069464,9,0.13565592633778364,0.0,42.67132930820397,44.083858025431084,120.73203058381029,-76.6481725583792,23.07300642499208
2020,2020-08-26,107.70126791641512,107.65649971677,9,0.1431901198790718,0.0,38.70171436260473,15.7443554173269,11.8187643489036,3.9255910684233,5.783346688909241
2020,2020-08-27,107.68363511835,107.661650960279,9,0.13283667626184728,0.0,7.597200319222067,0.804324853694997,89.6812517654309,-88.8769269117359,-2.1255590037986902
2020,2020-08-28,107.67360965730545,107.658671039193,9,0.12294071208147654,30.600000000000005,17.750344052381724,0.0,50.5436139830784,-50.5436139830784,-2.929629274091076
2020,2020-08-29,107.70634964470256,107.680815886734,9,0.10760232296537701,3.4,16.211656281423036,0.0,19.14083481620712,-19.14083481620712,6.10232930489088
2020,2020-08-30,107.67778026972866,107.647311474713,9,0.10060634303266841,18.2,22.88597410731381,0.0,17.57460605574346,-17.57460605574346,-6.1211284709395075
2020,2020-08-31,107.69498637776533,107.655661795871,9,0.1075341619309684,4.6,0.0,0.0,82.64224275457221,-82.64224275457221,16.22520330796629
2020,2020-09-01,107.64761620400589,107.598491950319,9,0.10087369033820989,0.0,0.0,0.0,0.0702571179361855,-0.0702571179361855,1.039168751049147e-13
2020,2020-09-02,107.59466547445388,107.545947817676,9,0.10950810683879389,0.0,0.0,0.0,0.0,0.0,2.0428103653102846e-14
2020,2020-09-03,107.53438548724611,107.472177738711,9,0.13162824318683813,0.0,0.0,0.0,0.0,0.0,-9.992007221626411e-14
2020,2020-09-04,107.48877344020268,107.418678170228,9,0.15304251191104942,0.0,0.0,0.0,0.0,0.0,5.99520433297584e-14
2020,2020-09-05,107.45881945484822,107.381242899676,9,0.17217746066365097,0.0,0.0,0.0,0.0,0.0,9.3258734068513e-15
2020,2020-09-06,107.41043011570244,107.316418140481,9,0.1928374046403593,0.0,0.0,0.0,0.0,0.0,-9.769962616701302e-15
2020,2020-09-07,107.43260739599545,107.361508239728,9,0.18363471757209682,20.8,0.0,0.0,5.938376051858423,-5.938376051858423,0.19560946488168476
2020,2020-09-08,107.45020160550422,107.380049717424,9,0.1723883659192267,0.0,0.0,0.0,0.0,0.0,0.18778337288661004
2020,2020-09-09,107.39013020516633,107.315771675393,9,0.15883208661915224,0.20000000000000004,0.0,0.0,0.0,0.0,0.057917675899920654
2020,2020-09-10,107.30545448953912,107.25635689929,9,0.1285959182022109,0.0,0.0,0.0,0.0,0.0,0.009086931323630146
2020,2020-09-11,107.21301014116155,107.178626199474,9,0.09530427749514978,0.0,0.0,0.0,0.0,0.0,0.00018152628994002397
2020,2020-09-12,107.13868318930122,107.11208061948,9,0.08457867110151358,0.0,0.0,0.0,0.0,0.0,9.769962616701401e-15
2020,2020-09-13,107.08025685840333,107.051347489406,9,0.07837463509559386,0.0,0.0,0.0,0.0,0.0,5.01820807130571e-14
2020,2020-09-14,107.03783666809244,107.010342436941,9,0.07611774737405776,0.0,0.0,0.0,0.0,0.0,3.9968028886505604e-14
2020,2020-09-15,107.00185475826845,106.980847257269,9,0.07882511078053543,0.0,0.0,0.0,0.0,0.0,3.01980662698043e-14
2020,2020-09-16,106.97052134476957,106.950867308555,9,0.07939876402151559,0.0,0.0,0.0,0.0,0.0,1.99840144432528e-14
2020,2020-09-17,106.93574555645745,106.913309184981,9,0.07748502488359564,0.0,0.0,0.0,0.0,0.0,1.0542700046300974e-08
2020,2020-09-18,106.90230926860379,106.873345263844,9,0.07469979102892163,0.0,0.0,0.0,0.0,0.0,1.0214051826551402e-14
2020,2020-09-19,106.87569634508321,106.847315828689,9,0.07344755507770862,0.0,0.0,0.0,0.0,0.0,-2.9753977059954284e-14
2020,2020-09-20,106.8506252596159,106.825408850344,9,0.07588387830953312,0.20000000000000004,0.0,0.0,0.0,0.0,-2.997602166487923e-14
2020,2020-09-21,106.83337978342844,106.809017666476,9,0.07433126859083362,7.8,0.0,0.0,0.0,0.0,9.76996261670138e-15
2020,2020-09-22,106.83597421976478,106.819656388565,9,0.0761012570581174,8.4,0.0,0.0,0.0,0.0,0.06618345287954067
2020,2020-09-23,106.85420077757233,106.837994968432,9,0.10820849789390195,0.8000000000000002,0.0,0.0,0.0,0.0,0.15810333287859804
2020,2020-09-24,106.824812289259,106.817814462472,9,0.07855186868065246,0.6,0.0,0.0,0.0,0.0,0.0561304942303119
2020,2020-09-25,106.81747748386489,106.816771325852,9,0.07465122029738067,4.4,0.0,0.0,0.0,0.0,0.24999440148351665
2020,2020-09-26,106.792754334783,106.783935199184,9,0.06969963815090263,0.0,0.0,0.0,0.0,0.0,0.23833179899896997
2020,2020-09-27,106.76689083497666,106.752994074889,9,0.06996700772804386,0.0,0.0,0.0,0.0,0.0,0.0681072438906301
2020,2020-09-28,106.74027487300879,106.723531363905,9,0.07236273241398992,0.0,0.0,0.0,0.0,0.0,0.0122710689559899
2020,2020-09-29,106.71552332913689,106.691837571888,9,0.07110504261269997,0.0,0.0,0.0,0.0,0.0,0.00051029241211984
2020,2020-09-30,106.69784929386022,106.677744070397,9,0.07307199517988673,0.0,0.0,0.0,0.0,0.0,4.896083538596949e-14
