orbit_state,relative_orbit,date,year,scenes_on_date_n,valid_scene_bboxes_n,rice_support_points_n,rice_support_points_covered_n,rice_support_coverage_fraction,rice_support_coverage_pct,all_rice_support_covered,rice_support_ge_99pct_covered
ascending,88,2019-09-27,2019,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-04-06,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-04-12,2020,4,4,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2020-04-18,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-04-24,2020,4,4,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2020-04-30,2020,4,4,4331,4259,0.9833756638189795,98.33756638189794,False,False
ascending,88,2020-05-06,2020,4,4,4331,4288,0.9900715770030016,99.00715770030017,False,True
ascending,88,2020-05-12,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-05-18,2020,4,4,4331,4288,0.9900715770030016,99.00715770030017,False,True
ascending,88,2020-05-24,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-05-30,2020,4,4,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2020-06-05,2020,4,4,4331,4261,0.9838374509351189,98.38374509351189,False,False
ascending,88,2020-06-17,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-06-29,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-07-05,2020,2,2,4331,4215,0.9732163472639114,97.32163472639114,False,False
ascending,88,2020-07-11,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-07-17,2020,2,2,4331,4214,0.9729854537058416,97.29854537058415,False,False
ascending,88,2020-07-23,2020,4,4,4331,4261,0.9838374509351189,98.38374509351189,False,False
ascending,88,2020-07-29,2020,2,2,4331,4211,0.9722927730316324,97.22927730316324,False,False
ascending,88,2020-08-04,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-08-10,2020,2,2,4331,4209,0.971830985915493,97.1830985915493,False,False
ascending,88,2020-08-16,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-08-22,2020,2,2,4331,4219,0.9741399214961902,97.41399214961902,False,False
ascending,88,2020-08-28,2020,4,4,4331,4258,0.9831447702609097,98.31447702609097,False,False
ascending,88,2020-09-03,2020,2,2,4331,4256,0.9826829831447702,98.26829831447702,False,False
ascending,88,2020-09-09,2020,4,4,4331,4258,0.9831447702609097,98.31447702609097,False,False
ascending,88,2020-09-15,2020,2,2,4331,4256,0.9826829831447702,98.26829831447702,False,False
ascending,88,2020-09-21,2020,4,4,4331,4260,0.9836065573770492,98.36065573770492,False,False
ascending,88,2020-09-27,2020,2,2,4331,4254,0.9822211960286308,98.22211960286307,False,False
ascending,88,2021-04-01,2021,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2021-04-07,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-04-13,2021,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2021-04-19,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-04-25,2021,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2021-05-01,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-05-07,2021,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2021-05-13,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-05-19,2021,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2021-05-25,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-05-31,2021,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2021-06-06,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-06-12,2021,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2021-06-18,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-06-24,2021,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2021-07-06,2021,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2021-07-12,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-07-18,2021,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2021-07-24,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-07-30,2021,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2021-08-05,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-08-11,2021,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2021-08-17,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-08-23,2021,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2021-08-29,2021,2,2,4331,4311,0.9953821288386054,99.53821288386054,False,True
ascending,88,2021-09-04,2021,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2021-09-10,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-09-16,2021,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2021-09-22,2021,2,2,4331,4312,0.9956130223966752,99.56130223966751,False,True
ascending,88,2021-09-28,2021,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2022-04-08,2022,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2022-04-20,2022,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2022-05-02,2022,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2022-05-14,2022,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2022-05-26,2022,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2022-06-07,2022,2,2,4331,4285,0.9893788963287924,98.93788963287923,False,False
ascending,88,2022-06-19,2022,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2022-07-01,2022,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2022-07-13,2022,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2022-07-25,2022,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2022-08-06,2022,2,2,4331,4285,0.9893788963287924,98.93788963287923,False,False
ascending,88,2022-08-18,2022,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2022-08-30,2022,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2022-09-11,2022,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2022-09-23,2022,2,2,4331,4288,0.9900715770030016,99.00715770030017,False,True
ascending,88,2023-04-03,2023,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2023-04-15,2023,2,2,4331,4285,0.9893788963287924,98.93788963287923,False,False
ascending,88,2023-04-27,2023,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2023-05-09,2023,2,2,4331,4269,0.9856845993996768,98.56845993996768,False,False
ascending,88,2023-05-21,2023,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2023-06-02,2023,3,3,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2023-06-14,2023,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2023-06-26,2023,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2023-07-08,2023,2,2,4331,4285,0.9893788963287924,98.93788963287923,False,False
ascending,88,2023-07-20,2023,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2023-08-01,2023,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2023-08-13,2023,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2023-08-25,2023,2,2,4331,4285,0.9893788963287924,98.93788963287923,False,False
ascending,88,2023-09-06,2023,2,2,4331,4285,0.9893788963287924,98.93788963287923,False,False
ascending,88,2023-09-18,2023,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2023-09-30,2023,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2024-04-09,2024,2,2,4331,4289,0.9903024705610713,99.03024705610713,False,True
ascending,88,2024-04-21,2024,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2024-05-03,2024,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2024-05-15,2024,2,2,4331,4289,0.9903024705610713,99.03024705610713,False,True
ascending,88,2024-05-27,2024,2,2,4331,4288,0.9900715770030016,99.00715770030017,False,True
ascending,88,2024-06-08,2024,2,2,4331,4290,0.9905333641191411,99.0533364119141,False,True
ascending,88,2024-06-20,2024,2,2,4331,4289,0.9903024705610713,99.03024705610713,False,True
ascending,88,2024-07-02,2024,2,2,4331,4290,0.9905333641191411,99.0533364119141,False,True
ascending,88,2024-07-14,2024,2,2,4331,4288,0.9900715770030016,99.00715770030017,False,True
ascending,88,2024-07-26,2024,2,2,4331,4289,0.9903024705610713,99.03024705610713,False,True
ascending,88,2024-08-07,2024,4,4,4331,4288,0.9900715770030016,99.00715770030017,False,True
ascending,88,2024-08-19,2024,4,4,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2024-08-31,2024,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2024-09-12,2024,1,1,4331,714,0.1648580004617871,16.48580004617871,False,False
ascending,88,2024-09-24,2024,2,2,4331,4285,0.9893788963287924,98.93788963287923,False,False
ascending,88,2025-04-04,2025,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2025-04-10,2025,2,2,4331,4276,0.9873008543061649,98.73008543061648,False,False
ascending,88,2025-04-16,2025,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2025-04-22,2025,1,1,4331,0,0.0,0.0,False,False
ascending,88,2025-04-28,2025,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2025-05-04,2025,2,2,4331,4085,0.9432001847148465,94.32001847148464,False,False
ascending,88,2025-05-10,2025,2,2,4331,4288,0.9900715770030016,99.00715770030017,False,True
ascending,88,2025-05-16,2025,2,2,4331,4243,0.9796813668898637,97.96813668898638,False,False
ascending,88,2025-05-22,2025,2,2,4331,4289,0.9903024705610713,99.03024705610713,False,True
ascending,88,2025-05-28,2025,2,2,4331,4236,0.9780651119833756,97.80651119833756,False,False
ascending,88,2025-06-03,2025,2,2,4331,4289,0.9903024705610713,99.03024705610713,False,True
ascending,88,2025-06-09,2025,2,2,4331,4236,0.9780651119833756,97.80651119833756,False,False
ascending,88,2025-06-15,2025,2,2,4331,4289,0.9903024705610713,99.03024705610713,False,True
ascending,88,2025-06-21,2025,2,2,4331,4235,0.9778342184253059,97.7834218425306,False,False
ascending,88,2025-06-27,2025,2,2,4331,4289,0.9903024705610713,99.03024705610713,False,True
ascending,88,2025-07-03,2025,2,2,4331,4235,0.9778342184253059,97.7834218425306,False,False
ascending,88,2025-07-09,2025,2,2,4331,4290,0.9905333641191411,99.0533364119141,False,True
ascending,88,2025-07-15,2025,2,2,4331,4234,0.9776033248672362,97.76033248672363,False,False
ascending,88,2025-07-21,2025,2,2,4331,4289,0.9903024705610713,99.03024705610713,False,True
ascending,88,2025-07-27,2025,2,2,4331,4236,0.9780651119833756,97.80651119833756,False,False
ascending,88,2025-08-02,2025,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2025-08-08,2025,2,2,4331,4236,0.9780651119833756,97.80651119833756,False,False
ascending,88,2025-08-14,2025,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2025-08-20,2025,2,2,4331,4236,0.9780651119833756,97.80651119833756,False,False
ascending,88,2025-08-26,2025,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2025-09-01,2025,2,2,4331,4234,0.9776033248672362,97.76033248672363,False,False
ascending,88,2025-09-07,2025,2,2,4331,4287,0.9898406834449319,98.9840683444932,False,False
ascending,88,2025-09-13,2025,2,2,4331,4234,0.9776033248672362,97.76033248672363,False,False
ascending,88,2025-09-19,2025,2,2,4331,4286,0.9896097898868621,98.96097898868621,False,False
ascending,88,2025-09-25,2025,2,2,4331,4236,0.9780651119833756,97.80651119833756,False,False
descending,66,2015-05-02,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-05-14,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-06-07,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-06-19,2015,1,1,4331,4180,0.9651350727314708,96.51350727314708,False,False
descending,66,2015-07-01,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-07-13,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-07-25,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-08-06,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-08-18,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-08-30,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-09-11,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2015-09-23,2015,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-04-02,2016,1,1,4331,4331,1.0,100.0,True,True
descending,66,2016-04-14,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-04-26,2016,1,1,4331,4331,1.0,100.0,True,True
descending,66,2016-05-08,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-05-20,2016,1,1,4331,4331,1.0,100.0,True,True
descending,66,2016-06-01,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-06-13,2016,1,1,4331,4331,1.0,100.0,True,True
descending,66,2016-07-07,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-07-19,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-07-31,2016,1,1,4331,4331,1.0,100.0,True,True
descending,66,2016-08-12,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-08-24,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-09-05,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-09-17,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2016-09-29,2016,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-04-03,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-04-09,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-04-15,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-04-21,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-04-27,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-05-03,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-05-09,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-05-15,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-05-21,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-05-27,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-06-02,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-06-08,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-06-14,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-06-20,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-06-26,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-07-02,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-07-14,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-07-20,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-07-26,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-08-01,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-08-07,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-08-13,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-08-19,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-08-25,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-08-31,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-09-06,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-09-12,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-09-18,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2017-09-24,2017,2,2,4331,4331,1.0,100.0,True,True
descending,66,2017-09-30,2017,1,1,4331,4331,1.0,100.0,True,True
descending,66,2018-04-04,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-04-10,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-04-16,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-04-22,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-04-28,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-05-04,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-05-10,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-05-16,2018,1,1,4331,4331,1.0,100.0,True,True
descending,66,2018-05-22,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-05-28,2018,1,1,4331,4331,1.0,100.0,True,True
descending,66,2018-06-03,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-06-09,2018,1,1,4331,4331,1.0,100.0,True,True
descending,66,2018-06-15,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-06-21,2018,1,1,4331,4331,1.0,100.0,True,True
descending,66,2018-06-27,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-07-03,2018,1,1,4331,4331,1.0,100.0,True,True
descending,66,2018-07-09,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-07-15,2018,1,1,4331,4331,1.0,100.0,True,True
descending,66,2018-07-21,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-07-27,2018,1,1,4331,4331,1.0,100.0,True,True
descending,66,2018-08-02,2018,4,4,4331,4331,1.0,100.0,True,True
descending,66,2018-08-08,2018,3,3,4331,4331,1.0,100.0,True,True
descending,66,2018-08-14,2018,4,4,4331,4331,1.0,100.0,True,True
descending,66,2018-08-20,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-08-26,2018,4,4,4331,4331,1.0,100.0,True,True
descending,66,2018-09-01,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-09-07,2018,4,4,4331,4331,1.0,100.0,True,True
descending,66,2018-09-13,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2018-09-19,2018,4,4,4331,4331,1.0,100.0,True,True
descending,66,2018-09-25,2018,2,2,4331,4331,1.0,100.0,True,True
descending,66,2019-04-05,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-04-11,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-04-17,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-04-23,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-04-29,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-05-05,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-05-11,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-05-17,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-05-23,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-05-29,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-06-04,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-06-10,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-06-16,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-06-22,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-06-28,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-07-04,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-07-10,2019,3,3,4331,4331,1.0,100.0,True,True
descending,66,2019-07-16,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-07-22,2019,3,3,4331,4331,1.0,100.0,True,True
descending,66,2019-07-28,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-08-03,2019,3,3,4331,4331,1.0,100.0,True,True
descending,66,2019-08-09,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-08-15,2019,3,3,4331,4331,1.0,100.0,True,True
descending,66,2019-08-21,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-08-27,2019,3,3,4331,4331,1.0,100.0,True,True
descending,66,2019-09-02,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2019-09-08,2019,3,3,4331,4331,1.0,100.0,True,True
descending,66,2019-09-20,2019,3,3,4331,4331,1.0,100.0,True,True
descending,66,2019-09-26,2019,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-04-05,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-04-11,2020,2,2,4331,4331,1.0,100.0,True,True
descending,66,2020-04-17,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-04-23,2020,2,2,4331,4331,1.0,100.0,True,True
descending,66,2020-04-29,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-05-05,2020,2,2,4331,4331,1.0,100.0,True,True
descending,66,2020-05-11,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-05-17,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-05-23,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-05-29,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-06-04,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-06-10,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-06-16,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-06-22,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-06-28,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-07-04,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-07-10,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-07-16,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-07-22,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-07-28,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-08-03,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-08-09,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-08-15,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-08-21,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-08-27,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-09-02,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-09-08,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-09-14,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2020-09-20,2020,4,4,4331,4331,1.0,100.0,True,True
descending,66,2020-09-26,2020,3,3,4331,4331,1.0,100.0,True,True
descending,66,2021-04-06,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-04-12,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-04-18,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-04-24,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-04-30,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-05-06,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-05-12,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-05-18,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-05-24,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-05-30,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-06-05,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-06-11,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-06-17,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-06-23,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-06-29,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-07-05,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-07-11,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-07-17,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-07-23,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-07-29,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-08-04,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-08-10,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-08-22,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-08-28,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-09-03,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-09-09,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-09-15,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2021-09-21,2021,1,1,4331,4331,1.0,100.0,True,True
descending,66,2021-09-27,2021,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-04-07,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-04-19,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-05-01,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-05-13,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-05-25,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-06-06,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-06-18,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-06-30,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-07-12,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-07-24,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-08-05,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-08-17,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-08-29,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-09-10,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2022-09-22,2022,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-04-02,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-04-14,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-04-26,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-05-08,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-05-20,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-06-01,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-06-13,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-06-25,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-07-07,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-07-19,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-07-31,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-08-12,2023,2,2,4331,4331,1.0,100.0,True,True
descending,66,2023-08-24,2023,2,2,4331,4331,1.0,100.0,True,True
