scene_id,asset_key,title,media_type,roles,href,is_data_role,looks_like_tiff,polarization_asset,asset_rank,is_selected_asset
S1B_IW_GRDH_1SDV_20200517T053443_20200517T053508_021617_02909E_D89D_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053443_20200517T053508_021617_02909E_D89D_COG.SAFE/annotation/s1b-iw-grd-vv-20200517t053443-20200517t053508-021617-02909e-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG.SAFE/measurement/s1b-iw-grd-vh-20200517t053451-20200517t053516-021617-02909e-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200517t053451-20200517t053516-021617-02909e-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200517t053451-20200517t053516-021617-02909e-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG.SAFE/annotation/s1b-iw-grd-vh-20200517t053451-20200517t053516-021617-02909e-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG.SAFE/measurement/s1b-iw-grd-vv-20200517t053451-20200517t053516-021617-02909e-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200517t053451-20200517t053516-021617-02909e-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200517t053451-20200517t053516-021617-02909e-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053451_20200517T053516_021617_02909E_5D39_COG.SAFE/annotation/s1b-iw-grd-vv-20200517t053451-20200517t053516-021617-02909e-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG.SAFE/measurement/s1b-iw-grd-vh-20200517t053508-20200517t053533-021617-02909e-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200517t053508-20200517t053533-021617-02909e-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200517t053508-20200517t053533-021617-02909e-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG.SAFE/annotation/s1b-iw-grd-vh-20200517t053508-20200517t053533-021617-02909e-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG.SAFE/measurement/s1b-iw-grd-vv-20200517t053508-20200517t053533-021617-02909e-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200517t053508-20200517t053533-021617-02909e-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200517t053508-20200517t053533-021617-02909e-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/17/S1B_IW_GRDH_1SDV_20200517T053508_20200517T053533_021617_02909E_1E32_COG.SAFE/annotation/s1b-iw-grd-vv-20200517t053508-20200517t053533-021617-02909e-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/measurement/s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/annotation/s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/measurement/s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/annotation/s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/measurement/s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/annotation/s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/measurement/s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/annotation/s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/measurement/s1b-iw-grd-vh-20200712t171432-20200712t171456-022441-02a977-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200712t171432-20200712t171456-022441-02a977-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200712t171432-20200712t171456-022441-02a977-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/annotation/s1b-iw-grd-vh-20200712t171432-20200712t171456-022441-02a977-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/measurement/s1b-iw-grd-vv-20200712t171432-20200712t171456-022441-02a977-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200712t171432-20200712t171456-022441-02a977-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200712t171432-20200712t171456-022441-02a977-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/annotation/s1b-iw-grd-vv-20200712t171432-20200712t171456-022441-02a977-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG.SAFE/measurement/s1b-iw-grd-vh-20200712t171432-20200712t171456-022441-02a977-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200712t171432-20200712t171456-022441-02a977-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200712t171432-20200712t171456-022441-02a977-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG.SAFE/annotation/s1b-iw-grd-vh-20200712t171432-20200712t171456-022441-02a977-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG.SAFE/measurement/s1b-iw-grd-vv-20200712t171432-20200712t171456-022441-02a977-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200712t171432-20200712t171456-022441-02a977-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200712t171432-20200712t171456-022441-02a977-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_675E_COG.SAFE/annotation/s1b-iw-grd-vv-20200712t171432-20200712t171456-022441-02a977-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG.SAFE/measurement/s1b-iw-grd-vh-20200716t053446-20200716t053511-022492-02ab06-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200716t053446-20200716t053511-022492-02ab06-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200716t053446-20200716t053511-022492-02ab06-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG.SAFE/annotation/s1b-iw-grd-vh-20200716t053446-20200716t053511-022492-02ab06-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG.SAFE/measurement/s1b-iw-grd-vv-20200716t053446-20200716t053511-022492-02ab06-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200716t053446-20200716t053511-022492-02ab06-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200716t053446-20200716t053511-022492-02ab06-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053446_20200716T053511_022492_02AB06_1455_COG.SAFE/annotation/s1b-iw-grd-vv-20200716t053446-20200716t053511-022492-02ab06-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG.SAFE/measurement/s1b-iw-grd-vh-20200716t053455-20200716t053520-022492-02ab06-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200716t053455-20200716t053520-022492-02ab06-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200716t053455-20200716t053520-022492-02ab06-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG.SAFE/annotation/s1b-iw-grd-vh-20200716t053455-20200716t053520-022492-02ab06-002-cog.xml,False,False,VH,4,False
