orbit_state,relative_orbit,point_id,lon,lat,track_dates_n,dates_point_covered_n,point_date_coverage_share
ascending,15,ricept_350,8.482984150470548,45.3416650451193,245,245,1.0
ascending,15,ricept_351,8.494840173042833,45.3416650451193,245,245,1.0
ascending,15,ricept_352,8.50669619561512,45.3416650451193,245,245,1.0
ascending,15,ricept_353,8.518552218187406,45.3416650451193,245,245,1.0
ascending,15,ricept_354,8.637112443910263,45.3416650451193,245,245,1.0
ascending,15,ricept_355,8.64896846648255,45.3416650451193,245,245,1.0
ascending,15,ricept_356,8.660824489054837,45.3416650451193,245,245,1.0
ascending,15,ricept_357,8.672680511627123,45.3416650451193,245,245,1.0
ascending,15,ricept_358,8.684536534199408,45.3416650451193,245,245,1.0
ascending,15,ricept_359,8.696392556771693,45.3416650451193,245,245,1.0
ascending,15,ricept_360,8.708248579343978,45.3416650451193,245,245,1.0
ascending,15,ricept_361,8.720104601916264,45.3416650451193,245,245,1.0
ascending,15,ricept_362,8.73196062448855,45.3416650451193,245,245,1.0
ascending,15,ricept_363,8.743816647060838,45.3416650451193,245,245,1.0
ascending,15,ricept_364,8.448659723107658,45.34999837815461,245,245,1.0
ascending,15,ricept_365,8.460517491140092,45.34999837815461,245,245,1.0
ascending,15,ricept_366,8.472375259172521,45.34999837815461,245,245,1.0
ascending,15,ricept_367,8.484233027204954,45.34999837815461,245,245,1.0
ascending,15,ricept_368,8.496090795237386,45.34999837815461,245,245,1.0
ascending,15,ricept_369,8.507948563269817,45.34999837815461,245,245,1.0
ascending,15,ricept_370,8.519806331302249,45.34999837815461,245,245,1.0
ascending,15,ricept_371,8.531664099334682,45.34999837815461,245,245,1.0
ascending,15,ricept_372,8.567237403431976,45.34999837815461,245,245,1.0
ascending,15,ricept_373,8.579095171464408,45.34999837815461,245,245,1.0
ascending,15,ricept_374,8.638384011626567,45.34999837815461,245,245,1.0
ascending,15,ricept_375,8.650241779658998,45.34999837815461,245,245,1.0
ascending,15,ricept_376,8.662099547691431,45.34999837815461,245,245,1.0
ascending,15,ricept_377,8.673957315723863,45.34999837815461,245,245,1.0
ascending,15,ricept_378,8.685815083756294,45.34999837815461,245,245,1.0
ascending,15,ricept_379,8.697672851788726,45.34999837815461,245,245,1.0
ascending,15,ricept_380,8.709530619821157,45.34999837815461,245,245,1.0
ascending,15,ricept_381,8.72138838785359,45.34999837815461,245,245,1.0
ascending,15,ricept_382,8.733246155886022,45.34999837815461,245,245,1.0
ascending,15,ricept_383,8.745103923918453,45.34999837815461,245,245,1.0
