coord_key,s1_point_index,point_id,lon,lat,support_id,numeric_id_equal
9.436525394|45.158331718,80556,ricept_80556,9.436525393944226,45.15833171834249,763,False
9.49561447|45.158331718,14676,ricept_14676,9.495614469673368,45.15833171834249,764,False
9.507432285|45.158331718,3234,ricept_3234,9.507432284819195,45.15833171834249,765,False
9.5192501|45.158331718,7052,ricept_7052,9.519250099965026,45.15833171834249,766,False
8.326868664|45.166665051,946,ricept_946,8.326868664279548,45.1666650513778,767,False
8.338688208|45.166665051,947,ricept_947,8.33868820816071,45.1666650513778,768,False
8.350507752|45.166665051,948,ricept_948,8.350507752041873,45.1666650513778,769,False
8.385966384|45.166665051,949,ricept_949,8.385966383685362,45.1666650513778,770,False
8.397785928|45.166665051,950,ricept_950,8.397785927566526,45.1666650513778,771,False
8.409605471|45.166665051,1893,ricept_1893,8.40960547144769,45.1666650513778,772,False
8.421425015|45.166665051,1894,ricept_1894,8.421425015328852,45.1666650513778,773,False
8.433244559|45.166665051,1895,ricept_1895,8.433244559210017,45.1666650513778,774,False
8.445064103|45.166665051,1896,ricept_1896,8.445064103091179,45.1666650513778,775,False
8.456883647|45.166665051,1897,ricept_1897,8.456883646972344,45.1666650513778,776,False
8.468703191|45.166665051,951,ricept_951,8.468703190853505,45.1666650513778,777,False
8.480522735|45.166665051,1898,ricept_1898,8.480522734734668,45.1666650513778,778,False
8.492342279|45.166665051,1899,ricept_1899,8.492342278615833,45.1666650513778,779,False
8.504161822|45.166665051,1900,ricept_1900,8.504161822496998,45.1666650513778,780,False
8.515981366|45.166665051,1901,ricept_1901,8.515981366378158,45.1666650513778,781,False
8.52780091|45.166665051,1902,ricept_1902,8.527800910259323,45.1666650513778,782,False
8.539620454|45.166665051,1903,ricept_1903,8.539620454140486,45.1666650513778,783,False
8.551439998|45.166665051,5554,ricept_5554,8.55143999802165,45.1666650513778,784,False
8.563259542|45.166665051,17510,ricept_17510,8.563259541902811,45.1666650513778,785,False
8.575079086|45.166665051,2328,ricept_2328,8.575079085783976,45.1666650513778,786,False
8.58689863|45.166665051,2329,ricept_2329,8.58689862966514,45.1666650513778,787,False
8.598718174|45.166665051,2330,ricept_2330,8.5987181735463,45.1666650513778,788,False
8.610537717|45.166665051,2331,ricept_2331,8.610537717427466,45.1666650513778,789,False
8.622357261|45.166665051,2332,ricept_2332,8.622357261308629,45.1666650513778,790,False
8.634176805|45.166665051,2333,ricept_2333,8.634176805189794,45.1666650513778,791,False
8.645996349|45.166665051,2334,ricept_2334,8.645996349070955,45.1666650513778,792,False
8.657815893|45.166665051,2335,ricept_2335,8.657815892952119,45.1666650513778,793,False
8.669635437|45.166665051,2336,ricept_2336,8.669635436833282,45.1666650513778,794,False
8.681454981|45.166665051,2337,ricept_2337,8.681454980714445,45.1666650513778,795,False
8.693274525|45.166665051,2338,ricept_2338,8.693274524595608,45.1666650513778,796,False
8.705094068|45.166665051,2339,ricept_2339,8.705094068476773,45.1666650513778,797,False
8.716913612|45.166665051,2340,ricept_2340,8.716913612357937,45.1666650513778,798,False
8.728733156|45.166665051,2341,ricept_2341,8.728733156239098,45.1666650513778,799,False
8.7405527|45.166665051,2342,ricept_2342,8.740552700120261,45.1666650513778,800,False
8.752372244|45.166665051,2343,ricept_2343,8.752372244001425,45.1666650513778,801,False
8.764191788|45.166665051,2344,ricept_2344,8.76419178788259,45.1666650513778,802,False
8.776011332|45.166665051,2345,ricept_2345,8.776011331763751,45.1666650513778,803,False
8.787830876|45.166665051,2346,ricept_2346,8.787830875644916,45.1666650513778,804,False
8.79965042|45.166665051,2347,ricept_2347,8.799650419526078,45.1666650513778,805,False
8.811469963|45.166665051,2348,ricept_2348,8.81146996340724,45.1666650513778,806,False
8.823289507|45.166665051,31965,ricept_31965,8.823289507288404,45.1666650513778,807,False
8.835109051|45.166665051,13577,ricept_13577,8.83510905116957,45.1666650513778,808,False
8.858748139|45.166665051,2349,ricept_2349,8.858748138931896,45.1666650513778,809,False
