canonical_scene_id,platform,polarization,asset_key,href,open_status,open_attempts,open_error,driver,affine_crs,gcp_crs,gcp_count,width,height,dtype,nodata,scale,offset,units,block_shape,unique_blocks_read_n,points_mapped_inside_raster_n,points_with_finite_raw_value_n,inside_points_finite_share,raw_n,raw_min,raw_p01,raw_p10,raw_median,raw_mean,raw_p90,raw_p99,raw_max,raw_sd,raw_zero_share
S1A_IW_GRDH_1SDV_20150522T171425_20150522T171450_006037_007CBA_4DE2_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/05/22/S1A_IW_GRDH_1SDV_20150522T171425_20150522T171450_006037_007CBA_4DE2_COG.SAFE/measurement/s1a-iw-grd-vv-20150522t171425-20150522t171450-006037-007cba-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26319.0,16685.0,uint16,0.0,1.0,0.0,,1024x1024,60.0,4331.0,4331.0,1.0,4331.0,30.0,66.0,114.0,207.0,230.63588085892403,363.0,618.0999999999995,2912.0,131.63089691153615,0.0
S1A_IW_GRDH_1SDV_20150522T171425_20150522T171450_006037_007CBA_4DE2_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/05/22/S1A_IW_GRDH_1SDV_20150522T171425_20150522T171450_006037_007CBA_4DE2_COG.SAFE/measurement/s1a-iw-grd-vh-20150522t171425-20150522t171450-006037-007cba-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26319.0,16685.0,uint16,0.0,1.0,0.0,,1024x1024,60.0,4331.0,4331.0,1.0,4331.0,19.0,30.0,44.0,75.0,82.04802586007851,126.0,187.69999999999982,1380.0,40.80173435899917,0.0
S1A_IW_GRDH_1SDV_20150709T171426_20150709T171451_006737_009069_C5EF_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/07/09/S1A_IW_GRDH_1SDV_20150709T171426_20150709T171451_006737_009069_C5EF_COG.SAFE/measurement/s1a-iw-grd-vv-20150709t171426-20150709t171451-006737-009069-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25630.0,16716.0,uint16,0.0,1.0,0.0,,1024x1024,59.0,4331.0,4331.0,1.0,4331.0,54.0,87.0,129.0,209.0,224.99746017086125,329.0,506.59999999999854,3014.0,111.20639423279172,0.0
S1A_IW_GRDH_1SDV_20150709T171426_20150709T171451_006737_009069_C5EF_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/07/09/S1A_IW_GRDH_1SDV_20150709T171426_20150709T171451_006737_009069_C5EF_COG.SAFE/measurement/s1a-iw-grd-vh-20150709t171426-20150709t171451-006737-009069-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25630.0,16716.0,uint16,0.0,1.0,0.0,,1024x1024,59.0,4331.0,4331.0,1.0,4331.0,26.0,44.0,62.0,93.0,96.95197413992149,133.0,187.69999999999982,1331.0,36.32072303274677,0.0
S1A_IW_GRDH_1SDV_20150826T171429_20150826T171454_007437_00A3E8_5198_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/08/26/S1A_IW_GRDH_1SDV_20150826T171429_20150826T171454_007437_00A3E8_5198_COG.SAFE/measurement/s1a-iw-grd-vv-20150826t171429-20150826t171454-007437-00a3e8-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25628.0,16717.0,uint16,0.0,1.0,0.0,,1024x1024,59.0,4331.0,4331.0,1.0,4331.0,41.0,88.0,131.0,198.0,213.57769568229045,303.0,488.09999999999945,2945.0,103.11544529790145,0.0
S1A_IW_GRDH_1SDV_20150826T171429_20150826T171454_007437_00A3E8_5198_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/08/26/S1A_IW_GRDH_1SDV_20150826T171429_20150826T171454_007437_00A3E8_5198_COG.SAFE/measurement/s1a-iw-grd-vh-20150826t171429-20150826t171454-007437-00a3e8-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25628.0,16717.0,uint16,0.0,1.0,0.0,,1024x1024,59.0,4331.0,4331.0,1.0,4331.0,29.0,49.0,71.0,106.0,109.12699145693836,149.0,211.69999999999982,1367.0,38.30647698385021,0.0
S1A_IW_GRDH_1SDV_20150514T053449_20150514T053518_005913_0079E8_64A1_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/05/14/S1A_IW_GRDH_1SDV_20150514T053449_20150514T053518_005913_0079E8_64A1_COG.SAFE/measurement/s1a-iw-grd-vv-20150514t053449-20150514t053518-005913-0079e8-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",231.0,25898.0,19349.0,uint16,0.0,1.0,0.0,,1024x1024,41.0,2812.0,2812.0,1.0,2812.0,30.0,47.0,84.0,167.0,181.69843527738266,290.0,525.2299999999991,2018.0,99.12594942936094,0.0
S1A_IW_GRDH_1SDV_20150514T053449_20150514T053518_005913_0079E8_64A1_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/05/14/S1A_IW_GRDH_1SDV_20150514T053449_20150514T053518_005913_0079E8_64A1_COG.SAFE/measurement/s1a-iw-grd-vh-20150514t053449-20150514t053518-005913-0079e8-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",231.0,25898.0,19349.0,uint16,0.0,1.0,0.0,,1024x1024,41.0,2812.0,2812.0,1.0,2812.0,18.0,25.0,38.0,65.0,71.96194879089616,112.0,190.77999999999975,588.0,34.96870038461003,0.0
S1A_IW_GRDH_1SDV_20150514T053518_20150514T053543_005913_0079E8_0FAE_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/05/14/S1A_IW_GRDH_1SDV_20150514T053518_20150514T053543_005913_0079E8_0FAE_COG.SAFE/measurement/s1a-iw-grd-vv-20150514t053518-20150514t053543-005913-0079e8-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25888.0,16736.0,uint16,0.0,1.0,0.0,,1024x1024,25.0,1519.0,1519.0,1.0,1519.0,27.0,46.18,81.0,162.0,173.7228439763002,267.0,449.73999999999955,783.0,83.34586855910865,0.0
S1A_IW_GRDH_1SDV_20150514T053518_20150514T053543_005913_0079E8_0FAE_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/05/14/S1A_IW_GRDH_1SDV_20150514T053518_20150514T053543_005913_0079E8_0FAE_COG.SAFE/measurement/s1a-iw-grd-vh-20150514t053518-20150514t053543-005913-0079e8-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25888.0,16736.0,uint16,0.0,1.0,0.0,,1024x1024,25.0,1519.0,1519.0,1.0,1519.0,16.0,24.0,37.0,62.0,68.57274522712311,106.0,182.81999999999994,311.0,32.339272286962974,0.0
S1A_IW_GRDH_1SDV_20150713T053452_20150713T053521_006788_0091FF_470D_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/07/13/S1A_IW_GRDH_1SDV_20150713T053452_20150713T053521_006788_0091FF_470D_COG.SAFE/measurement/s1a-iw-grd-vv-20150713t053452-20150713t053521-006788-0091ff-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",231.0,25634.0,19329.0,uint16,0.0,1.0,0.0,,1024x1024,38.0,2815.0,2815.0,1.0,2815.0,49.0,79.14,125.0,198.0,213.1119005328597,308.5999999999999,497.0400000000018,1946.0,97.93132820051673,0.0
S1A_IW_GRDH_1SDV_20150713T053452_20150713T053521_006788_0091FF_470D_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/07/13/S1A_IW_GRDH_1SDV_20150713T053452_20150713T053521_006788_0091FF_470D_COG.SAFE/measurement/s1a-iw-grd-vh-20150713t053452-20150713t053521-006788-0091ff-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",231.0,25634.0,19329.0,uint16,0.0,1.0,0.0,,1024x1024,38.0,2815.0,2815.0,1.0,2815.0,26.0,40.0,62.0,91.0,95.35417406749556,131.0,193.72000000000025,515.0,33.441745637200555,0.0
S1A_IW_GRDH_1SDV_20150713T053521_20150713T053546_006788_0091FF_45DD_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/07/13/S1A_IW_GRDH_1SDV_20150713T053521_20150713T053546_006788_0091FF_45DD_COG.SAFE/measurement/s1a-iw-grd-vv-20150713t053521-20150713t053546-006788-0091ff-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25623.0,16714.0,uint16,0.0,1.0,0.0,,1024x1024,24.0,1516.0,1516.0,1.0,1516.0,52.0,83.15,123.0,199.0,209.86873350923483,307.5,461.24999999999955,1127.0,81.87578484432066,0.0
S1A_IW_GRDH_1SDV_20150713T053521_20150713T053546_006788_0091FF_45DD_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/07/13/S1A_IW_GRDH_1SDV_20150713T053521_20150713T053546_006788_0091FF_45DD_COG.SAFE/measurement/s1a-iw-grd-vh-20150713t053521-20150713t053546-006788-0091ff-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25623.0,16714.0,uint16,0.0,1.0,0.0,,1024x1024,24.0,1516.0,1516.0,1.0,1516.0,23.0,40.0,60.0,89.0,91.14973614775725,125.0,165.0,262.0,27.721564801537586,0.0
S1A_IW_GRDH_1SDV_20150830T053449_20150830T053518_007488_00A55C_50E8_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/08/30/S1A_IW_GRDH_1SDV_20150830T053449_20150830T053518_007488_00A55C_50E8_COG.SAFE/measurement/s1a-iw-grd-vv-20150830t053449-20150830t053518-007488-00a55c-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",231.0,25451.0,19329.0,uint16,0.0,1.0,0.0,,1024x1024,0.0,0.0,0.0,,0.0,,,,,,,,,,
S1A_IW_GRDH_1SDV_20150830T053449_20150830T053518_007488_00A55C_50E8_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/08/30/S1A_IW_GRDH_1SDV_20150830T053449_20150830T053518_007488_00A55C_50E8_COG.SAFE/measurement/s1a-iw-grd-vh-20150830t053449-20150830t053518-007488-00a55c-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",231.0,25451.0,19329.0,uint16,0.0,1.0,0.0,,1024x1024,0.0,0.0,0.0,,0.0,,,,,,,,,,
S1A_IW_GRDH_1SDV_20150830T053518_20150830T053543_007488_00A55C_E5D2_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/08/30/S1A_IW_GRDH_1SDV_20150830T053518_20150830T053543_007488_00A55C_E5D2_COG.SAFE/measurement/s1a-iw-grd-vv-20150830t053518-20150830t053543-007488-00a55c-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25441.0,16706.0,uint16,0.0,1.0,0.0,,1024x1024,58.0,4331.0,4331.0,1.0,4331.0,35.0,92.0,136.0,206.0,214.049642114985,297.0,427.6999999999998,2099.0,84.8313723708661,0.0
S1A_IW_GRDH_1SDV_20150830T053518_20150830T053543_007488_00A55C_E5D2_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2015/08/30/S1A_IW_GRDH_1SDV_20150830T053518_20150830T053543_007488_00A55C_E5D2_COG.SAFE/measurement/s1a-iw-grd-vh-20150830t053518-20150830t053543-007488-00a55c-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,25441.0,16706.0,uint16,0.0,1.0,0.0,,1024x1024,58.0,4331.0,4331.0,1.0,4331.0,26.0,48.0,72.0,108.0,109.89586700531055,150.0,197.0,977.0,36.75793746591515,0.0
S1B_IW_GRDH_1SDV_20200513T171403_20200513T171428_021566_028F1C_3676_COG,S1B,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/13/S1B_IW_GRDH_1SDV_20200513T171403_20200513T171428_021566_028F1C_3676_COG.SAFE/measurement/s1b-iw-grd-vv-20200513t171403-20200513t171428-021566-028f1c-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26516.0,16689.0,uint16,0.0,1.0,0.0,,1024x1024,26.0,1296.0,1296.0,1.0,1296.0,35.0,57.0,114.0,206.0,227.71064814814815,337.0,741.8499999999992,2901.0,146.69818908867342,0.0
S1B_IW_GRDH_1SDV_20200513T171403_20200513T171428_021566_028F1C_3676_COG,S1B,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/13/S1B_IW_GRDH_1SDV_20200513T171403_20200513T171428_021566_028F1C_3676_COG.SAFE/measurement/s1b-iw-grd-vh-20200513t171403-20200513t171428-021566-028f1c-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26516.0,16689.0,uint16,0.0,1.0,0.0,,1024x1024,26.0,1296.0,1296.0,1.0,1296.0,17.0,29.0,44.0,77.0,81.39583333333333,122.5,174.04999999999995,593.0,35.47458644979225,0.0
S1B_IW_GRDH_1SDV_20200513T171428_20200513T171453_021566_028F1C_8C3C_COG,S1B,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/13/S1B_IW_GRDH_1SDV_20200513T171428_20200513T171453_021566_028F1C_8C3C_COG.SAFE/measurement/s1b-iw-grd-vv-20200513t171428-20200513t171453-021566-028f1c-001-cog.tiff,ERROR,1,RasterioIOError('Read failed. See previous exception for details.'),,,,,,,,,,,,,,,,,,,,,,,,,,,
S1B_IW_GRDH_1SDV_20200513T171428_20200513T171453_021566_028F1C_8C3C_COG,S1B,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/05/13/S1B_IW_GRDH_1SDV_20200513T171428_20200513T171453_021566_028F1C_8C3C_COG.SAFE/measurement/s1b-iw-grd-vh-20200513t171428-20200513t171453-021566-028f1c-002-cog.tiff,ERROR,4,RasterioIOError('CURL error: Could not resolve host: eodata.dataspace.copernicus.eu'),,,,,,,,,,,,,,,,,,,,,,,,,,,
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,S1B,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/measurement/s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.tiff,ERROR,4,RasterioIOError('CURL error: Could not resolve host: eodata.dataspace.copernicus.eu'),,,,,,,,,,,,,,,,,,,,,,,,,,,
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG,S1B,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_2B36_COG.SAFE/measurement/s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.tiff,OK,3,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26515.0,16689.0,uint16,0.0,1.0,0.0,,1024x1024,26.0,1295.0,1295.0,1.0,1295.0,23.0,38.0,55.400000000000006,85.0,88.88494208494208,125.0,195.05999999999995,533.0,32.64174719979815,0.0
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,S1B,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/measurement/s1b-iw-grd-vv-20200712t171407-20200712t171431-022441-02a977-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26515.0,16689.0,uint16,0.0,1.0,0.0,,1024x1024,26.0,1295.0,1295.0,1.0,1295.0,53.0,72.94,115.0,184.0,197.04787644787646,288.60000000000014,432.79999999999836,1171.0,80.36421646954385,0.0
S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG,S1B,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171407_20200712T171431_022441_02A977_56E1_COG.SAFE/measurement/s1b-iw-grd-vh-20200712t171407-20200712t171431-022441-02a977-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26515.0,16689.0,uint16,0.0,1.0,0.0,,1024x1024,26.0,1295.0,1295.0,1.0,1295.0,23.0,38.0,55.400000000000006,85.0,88.87876447876448,125.0,195.05999999999995,533.0,32.64054104402928,0.0
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,S1B,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/measurement/s1b-iw-grd-vv-20200712t171432-20200712t171456-022441-02a977-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26526.0,16689.0,uint16,0.0,1.0,0.0,,1024x1024,39.0,3035.0,3035.0,1.0,3035.0,46.0,82.34,128.0,202.0,215.0981878088962,311.0,485.65999999999985,1745.0,89.3565084913626,0.0
S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG,S1B,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/12/S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_1D82_COG.SAFE/measurement/s1b-iw-grd-vh-20200712t171432-20200712t171456-022441-02a977-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26526.0,16689.0,uint16,0.0,1.0,0.0,,1024x1024,39.0,3035.0,3035.0,1.0,3035.0,22.0,40.0,61.0,89.0,92.50807248764416,127.0,185.0,481.0,30.8047766171704,0.0
