scene_id,resolve_status,resolve_source,remote_attempts,platform,datetime,end_datetime,instrument_mode,polarizations,orbit_state,relative_orbit,absolute_orbit,product_type,processing_level,bbox,asset_count,stac_item_url
S1A_IW_GRDH_1SDV_20250919T172315_20250919T172340_061060_079C09_E83C_COG,OK,CACHE,0,sentinel-1a,2025-09-19T17:23:15.338379Z,2025-09-19T17:23:40.337260Z,IW,VV|VH,ascending,88,61060,,L1,"[5.806347, 43.921917, 9.453177, 45.824627]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20250919T172315_20250919T172340_061060_079C09_E83C_COG
S1A_IW_GRDH_1SDV_20250919T172340_20250919T172405_061060_079C09_4DCF_COG,OK,CACHE,0,sentinel-1a,2025-09-19T17:23:40.338732Z,2025-09-19T17:24:05.337611Z,IW,VV|VH,ascending,88,61060,,L1,"[5.358959, 45.420761, 9.124733, 47.320812]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20250919T172340_20250919T172405_061060_079C09_4DCF_COG
S1A_IW_GRDH_1SDV_20250925T052723_20250925T052748_061140_079F46_29B0_COG,OK,CACHE,0,sentinel-1a,2025-09-25T05:27:23.173877Z,2025-09-25T05:27:48.171968Z,IW,VV|VH,descending,168,61140,,L1,"[8.57387, 44.977303, 12.287612, 46.886749]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20250925T052723_20250925T052748_061140_079F46_29B0_COG
S1A_IW_GRDH_1SDV_20250925T052748_20250925T052813_061140_079F46_4257_COG,OK,CACHE,0,sentinel-1a,2025-09-25T05:27:48.173467Z,2025-09-25T05:28:13.171558Z,IW,VV|VH,descending,168,61140,,L1,"[8.244207, 43.478771, 11.89623, 45.385105]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20250925T052748_20250925T052813_061140_079F46_4257_COG
S1A_IW_GRDH_1SDV_20250926T171504_20250926T171536_061162_07A027_38A5_COG,OK,CACHE,0,sentinel-1a,2025-09-26T17:15:04.386371Z,2025-09-26T17:15:36.836522Z,IW,VV|VH,ascending,15,61162,,L1,"[7.741314, 44.097477, 11.359644, 46.435089]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20250926T171504_20250926T171536_061162_07A027_38A5_COG
S1A_IW_GRDH_1SDV_20250926T171508_20250926T171533_061162_07A027_FF91_COG,OK,CACHE,0,sentinel-1a,2025-09-26T17:15:08.869330Z,2025-09-26T17:15:33.868116Z,IW,VV|VH,ascending,15,61162,,L1,"[7.743872, 44.361877, 11.402405, 46.266682]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20250926T171508_20250926T171533_061162_07A027_FF91_COG
S1A_IW_GRDH_1SDV_20250926T171529_20250926T171601_061162_07A027_EFED_COG,OK,CACHE,0,sentinel-1a,2025-09-26T17:15:29.208455Z,2025-09-26T17:16:01.653178Z,IW,VV|VH,ascending,15,61162,,L1,"[7.291328, 45.588005, 11.044007, 47.919518]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20250926T171529_20250926T171601_061162_07A027_EFED_COG
S1A_IW_GRDH_1SDV_20250930T053535_20250930T053600_061213_07A23B_A441_COG,OK,CACHE,0,sentinel-1a,2025-09-30T05:35:35.921921Z,2025-09-30T05:36:00.920324Z,IW,VV|VH,descending,66,61213,,L1,"[6.529156, 45.036602, 10.237647, 46.947044]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20250930T053535_20250930T053600_061213_07A23B_A441_COG
S1A_IW_GRDH_1SDV_20250930T053600_20250930T053625_061213_07A23B_FB72_COG,OK,CACHE,0,sentinel-1a,2025-09-30T05:36:00.921824Z,2025-09-30T05:36:25.920226Z,IW,VV|VH,descending,66,61213,,L1,"[6.203845, 43.53743, 9.855069, 45.444447]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20250930T053600_20250930T053625_061213_07A23B_FB72_COG
S1B_IW_GRDH_1SDV_20160930T052629_20160930T052654_002294_003E0C_0CCA_COG,OK,CACHE,0,sentinel-1b,2016-09-30T05:26:29.229591Z,2016-09-30T05:26:54.227418Z,IW,VV|VH,descending,168,2294,,L1,"[8.351551, 43.99036, 12.009457, 45.89135]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20160930T052629_20160930T052654_002294_003E0C_0CCA_COG
S1B_IW_GRDH_1SDV_20170403T053425_20170403T053450_004992_008BB2_167E_COG,OK,CACHE,0,sentinel-1b,2017-04-03T05:34:25.975795Z,2017-04-03T05:34:50.974592Z,IW,VV|VH,descending,66,4992,,L1,"[6.530524, 44.814861, 10.146677, 46.715935]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170403T053425_20170403T053450_004992_008BB2_167E_COG
S1B_IW_GRDH_1SDV_20170403T053450_20170403T053515_004992_008BB2_4958_COG,OK,CACHE,0,sentinel-1b,2017-04-03T05:34:50.976117Z,2017-04-03T05:35:15.973419Z,IW,VV|VH,descending,66,4992,,L1,"[6.209477, 43.314903, 9.764807, 45.213409]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170403T053450_20170403T053515_004992_008BB2_4958_COG
S1B_IW_GRDH_1SDV_20170404T172157_20170404T172222_005014_008C4A_D122_COG,OK,CACHE,0,sentinel-1b,2017-04-04T17:21:57.013281Z,2017-04-04T17:22:22.011127Z,IW,VV|VH,ascending,88,5014,,L1,"[5.882033, 43.639542, 9.473387, 45.544945]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170404T172157_20170404T172222_005014_008C4A_D122_COG
S1B_IW_GRDH_1SDV_20170404T172222_20170404T172247_005014_008C4A_F7B2_COG,OK,CACHE,0,sentinel-1b,2017-04-04T17:22:22.012641Z,2017-04-04T17:22:47.011983Z,IW,VV|VH,ascending,88,5014,,L1,"[5.42703, 45.142288, 9.172361, 47.040272]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170404T172222_20170404T172247_005014_008C4A_F7B2_COG
S1B_IW_GRDH_1SDV_20170410T052621_20170410T052646_005094_008E9F_4080_COG,OK,CACHE,0,sentinel-1b,2017-04-10T05:26:21.217174Z,2017-04-10T05:26:46.216301Z,IW,VV|VH,descending,168,5094,,L1,"[8.486456, 44.291286, 12.082762, 46.187508]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170410T052621_20170410T052646_005094_008E9F_4080_COG
S1B_IW_GRDH_1SDV_20170411T171342_20170411T171407_005116_008F3A_019E_COG,OK,CACHE,0,sentinel-1b,2017-04-11T17:13:42.761515Z,2017-04-11T17:14:07.759621Z,IW,VV|VH,ascending,15,5116,,L1,"[7.911784, 43.593567, 11.568089, 45.501644]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170411T171342_20170411T171407_005116_008F3A_019E_COG
S1B_IW_GRDH_1SDV_20170411T171407_20170411T171432_005116_008F3A_2301_COG,OK,CACHE,0,sentinel-1b,2017-04-11T17:14:07.761122Z,2017-04-11T17:14:32.760725Z,IW,VV|VH,ascending,15,5116,,L1,"[7.517663, 45.093021, 11.243987, 47.003277]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170411T171407_20170411T171432_005116_008F3A_2301_COG
S1B_IW_GRDH_1SDV_20170415T053426_20170415T053451_005167_0090B0_C727_COG,OK,CACHE,0,sentinel-1b,2017-04-15T05:34:26.417352Z,2017-04-15T05:34:51.416227Z,IW,VV|VH,descending,66,5167,,L1,"[6.53018, 44.814877, 10.146525, 46.715973]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170415T053426_20170415T053451_005167_0090B0_C727_COG
S1B_IW_GRDH_1SDV_20170415T053451_20170415T053516_005167_0090B0_66A4_COG,OK,CACHE,0,sentinel-1b,2017-04-15T05:34:51.417728Z,2017-04-15T05:35:16.416603Z,IW,VV|VH,descending,66,5167,,L1,"[6.209264, 43.314827, 9.764748, 45.213425]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170415T053451_20170415T053516_005167_0090B0_66A4_COG
S1B_IW_GRDH_1SDV_20170416T172157_20170416T172222_005189_00914B_08FE_COG,OK,CACHE,0,sentinel-1b,2017-04-16T17:21:57.517994Z,2017-04-16T17:22:22.517157Z,IW,VV|VH,ascending,88,5189,,L1,"[5.882317, 43.639706, 9.473475, 45.545162]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170416T172157_20170416T172222_005189_00914B_08FE_COG
S1B_IW_GRDH_1SDV_20170416T172222_20170416T172247_005189_00914B_819D_COG,OK,CACHE,0,sentinel-1b,2017-04-16T17:22:22.518653Z,2017-04-16T17:22:47.516319Z,IW,VV|VH,ascending,88,5189,,L1,"[5.427343, 45.14254, 9.172409, 47.040394]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170416T172222_20170416T172247_005189_00914B_819D_COG
S1B_IW_GRDH_1SDV_20170422T052621_20170422T052646_005269_0093AC_9D35_COG,OK,CACHE,0,sentinel-1b,2017-04-22T05:26:21.869235Z,2017-04-22T05:26:46.868375Z,IW,VV|VH,descending,168,5269,,L1,"[8.486796, 44.291245, 12.083116, 46.187492]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170422T052621_20170422T052646_005269_0093AC_9D35_COG
S1B_IW_GRDH_1SDV_20170423T171343_20170423T171408_005291_00944C_2F57_COG,OK,CACHE,0,sentinel-1b,2017-04-23T17:13:43.424758Z,2017-04-23T17:14:08.422880Z,IW,VV|VH,ascending,15,5291,,L1,"[7.911365, 43.593571, 11.567673, 45.501648]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170423T171343_20170423T171408_005291_00944C_2F57_COG
S1B_IW_GRDH_1SDV_20170423T171408_20170423T171433_005291_00944C_7342_COG,OK,CACHE,0,sentinel-1b,2017-04-23T17:14:08.424400Z,2017-04-23T17:14:33.424021Z,IW,VV|VH,ascending,15,5291,,L1,"[7.517243, 45.093029, 11.243695, 47.003296]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170423T171408_20170423T171433_005291_00944C_7342_COG
S1B_IW_GRDH_1SDV_20170427T053426_20170427T053451_005342_0095D4_CD42_COG,OK,CACHE,0,sentinel-1b,2017-04-27T05:34:26.868064Z,2017-04-27T05:34:51.866925Z,IW,VV|VH,descending,66,5342,,L1,"[6.529325, 44.814968, 10.145379, 46.715996]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170427T053426_20170427T053451_005342_0095D4_CD42_COG
S1B_IW_GRDH_1SDV_20170427T053451_20170427T053516_005342_0095D4_A3D6_COG,OK,CACHE,0,sentinel-1b,2017-04-27T05:34:51.868451Z,2017-04-27T05:35:16.867315Z,IW,VV|VH,descending,66,5342,,L1,"[6.208317, 43.314915, 9.763774, 45.213448]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170427T053451_20170427T053516_005342_0095D4_A3D6_COG
S1B_IW_GRDH_1SDV_20170428T172157_20170428T172222_005364_00966C_CBE5_COG,OK,CACHE,0,sentinel-1b,2017-04-28T17:21:57.998675Z,2017-04-28T17:22:22.997875Z,IW,VV|VH,ascending,88,5364,,L1,"[5.883558, 43.639782, 9.474791, 45.545193]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170428T172157_20170428T172222_005364_00966C_CBE5_COG
S1B_IW_GRDH_1SDV_20170428T172222_20170428T172247_005364_00966C_474D_COG,OK,CACHE,0,sentinel-1b,2017-04-28T17:22:22.999388Z,2017-04-28T17:22:47.997094Z,IW,VV|VH,ascending,88,5364,,L1,"[5.429095, 45.142624, 9.173795, 47.040478]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170428T172222_20170428T172247_005364_00966C_474D_COG
S1B_IW_GRDH_1SDV_20170504T052622_20170504T052647_005444_0098B2_C2E5_COG,OK,CACHE,0,sentinel-1b,2017-05-04T05:26:22.466687Z,2017-05-04T05:26:47.466010Z,IW,VV|VH,descending,168,5444,,L1,"[8.487611, 44.291199, 12.08404, 46.187519]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170504T052622_20170504T052647_005444_0098B2_C2E5_COG
S1B_IW_GRDH_1SDV_20170505T171344_20170505T171409_005466_009944_58FE_COG,OK,CACHE,0,sentinel-1b,2017-05-05T17:13:44.064755Z,2017-05-05T17:14:09.062764Z,IW,VV|VH,ascending,15,5466,,L1,"[7.910609, 43.593662, 11.566835, 45.501766]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170505T171344_20170505T171409_005466_009944_58FE_COG
S1B_IW_GRDH_1SDV_20170505T171409_20170505T171434_005466_009944_51E6_COG,OK,CACHE,0,sentinel-1b,2017-05-05T17:14:09.064264Z,2017-05-05T17:14:34.063770Z,IW,VV|VH,ascending,15,5466,,L1,"[7.51644, 45.093113, 11.242808, 47.003407]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170505T171409_20170505T171434_005466_009944_51E6_COG
S1B_IW_GRDH_1SDV_20170509T053432_20170509T053457_005517_009AA9_34B8_COG,OK,CACHE,0,sentinel-1b,2017-05-09T05:34:32.118035Z,2017-05-09T05:34:57.116338Z,IW,VV|VH,descending,66,5517,,L1,"[6.416989, 44.546028, 10.083649, 46.448589]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170509T053432_20170509T053457_005517_009AA9_34B8_COG
S1B_IW_GRDH_1SDV_20170510T172158_20170510T172223_005539_009B3B_113E_COG,OK,CACHE,0,sentinel-1b,2017-05-10T17:21:58.604162Z,2017-05-10T17:22:23.603247Z,IW,VV|VH,ascending,88,5539,,L1,"[5.883881, 43.639977, 9.474847, 45.545349]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170510T172158_20170510T172223_005539_009B3B_113E_COG
S1B_IW_GRDH_1SDV_20170510T172223_20170510T172248_005539_009B3B_2197_COG,OK,CACHE,0,sentinel-1b,2017-05-10T17:22:23.604742Z,2017-05-10T17:22:48.602331Z,IW,VV|VH,ascending,88,5539,,L1,"[5.429432, 45.142818, 9.17388, 47.04063]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170510T172223_20170510T172248_005539_009B3B_2197_COG
S1B_IW_GRDH_1SDV_20170516T052628_20170516T052653_005619_009D73_3DD8_COG,OK,CACHE,0,sentinel-1b,2017-05-16T05:26:28.073490Z,2017-05-16T05:26:53.071106Z,IW,VV|VH,descending,168,5619,,L1,"[8.351909, 43.990269, 12.009613, 45.891273]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170516T052628_20170516T052653_005619_009D73_3DD8_COG
S1B_IW_GRDH_1SDV_20170517T171344_20170517T171409_005641_009E0D_072D_COG,OK,CACHE,0,sentinel-1b,2017-05-17T17:13:44.650331Z,2017-05-17T17:14:09.649909Z,IW,VV|VH,ascending,15,5641,,L1,"[7.910715, 43.593544, 11.567087, 45.501755]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170517T171344_20170517T171409_005641_009E0D_072D_COG
S1B_IW_GRDH_1SDV_20170517T171409_20170517T171434_005641_009E0D_7CE7_COG,OK,CACHE,0,sentinel-1b,2017-05-17T17:14:09.651408Z,2017-05-17T17:14:34.649489Z,IW,VV|VH,ascending,15,5641,,L1,"[7.516567, 45.093082, 11.243038, 47.003307]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170517T171409_20170517T171434_005641_009E0D_7CE7_COG
S1B_IW_GRDH_1SDV_20170521T053432_20170521T053457_005692_009F8E_DC16_COG,OK,CACHE,0,sentinel-1b,2017-05-21T05:34:32.763879Z,2017-05-21T05:34:57.762021Z,IW,VV|VH,descending,66,5692,,L1,"[6.417467, 44.546005, 10.084151, 46.448586]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170521T053432_20170521T053457_005692_009F8E_DC16_COG
S1B_IW_GRDH_1SDV_20170522T172159_20170522T172224_005714_00A028_E5B1_COG,OK,CACHE,0,sentinel-1b,2017-05-22T17:21:59.259445Z,2017-05-22T17:22:24.258639Z,IW,VV|VH,ascending,88,5714,,L1,"[5.883367, 43.639812, 9.474434, 45.545216]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170522T172159_20170522T172224_005714_00A028_E5B1_COG
S1B_IW_GRDH_1SDV_20170522T172224_20170522T172249_005714_00A028_C64B_COG,OK,CACHE,0,sentinel-1b,2017-05-22T17:22:24.260153Z,2017-05-22T17:22:49.257852Z,IW,VV|VH,ascending,88,5714,,L1,"[5.428904, 45.142662, 9.173606, 47.040512]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170522T172224_20170522T172249_005714_00A028_C64B_COG
S1B_IW_GRDH_1SDV_20170528T052628_20170528T052653_005794_00A285_2A35_COG,OK,CACHE,0,sentinel-1b,2017-05-28T05:26:28.529143Z,2017-05-28T05:26:53.528241Z,IW,VV|VH,descending,168,5794,,L1,"[8.35279, 43.990158, 12.010359, 45.891228]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170528T052628_20170528T052653_005794_00A285_2A35_COG
S1B_IW_GRDH_1SDV_20170529T171345_20170529T171410_005816_00A31A_3F31_COG,OK,CACHE,0,sentinel-1b,2017-05-29T17:13:45.096146Z,2017-05-29T17:14:10.094164Z,IW,VV|VH,ascending,15,5816,,L1,"[7.91214, 43.593681, 11.568367, 45.501781]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170529T171345_20170529T171410_005816_00A31A_3F31_COG
S1B_IW_GRDH_1SDV_20170529T171410_20170529T171435_005816_00A31A_B61D_COG,OK,CACHE,0,sentinel-1b,2017-05-29T17:14:10.095664Z,2017-05-29T17:14:35.095178Z,IW,VV|VH,ascending,15,5816,,L1,"[7.517968, 45.093128, 11.24434, 47.003426]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170529T171410_20170529T171435_005816_00A31A_B61D_COG
S1B_IW_GRDH_1SDV_20170602T053433_20170602T053458_005867_00A499_1EF1_COG,OK,CACHE,0,sentinel-1b,2017-06-02T05:34:33.297392Z,2017-06-02T05:34:58.296103Z,IW,VV|VH,descending,66,5867,,L1,"[6.419544, 44.54591, 10.086129, 46.448608]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170602T053433_20170602T053458_005867_00A499_1EF1_COG
S1B_IW_GRDH_1SDV_20170603T172157_20170603T172222_005889_00A538_8526_COG,OK,CACHE,0,sentinel-1b,2017-06-03T17:21:57.183245Z,2017-06-03T17:22:22.182246Z,IW,VV|VH,ascending,88,5889,,L1,"[5.928804, 43.472469, 9.49373, 45.379669]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170603T172157_20170603T172222_005889_00A538_8526_COG
S1B_IW_GRDH_1SDV_20170603T172222_20170603T172247_005889_00A538_D9D1_COG,OK,CACHE,0,sentinel-1b,2017-06-03T17:22:22.183741Z,2017-06-03T17:22:47.181246Z,IW,VV|VH,ascending,88,5889,,L1,"[5.475531, 44.977314, 9.206726, 46.874962]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170603T172222_20170603T172247_005889_00A538_D9D1_COG
S1B_IW_GRDH_1SDV_20170609T052621_20170609T052646_005969_00A798_CEA0_COG,OK,CACHE,0,sentinel-1b,2017-06-09T05:26:21.216069Z,2017-06-09T05:26:46.215058Z,IW,VV|VH,descending,168,5969,,L1,"[8.470417, 44.484596, 12.13554, 46.388771]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170609T052621_20170609T052646_005969_00A798_CEA0_COG
S1B_IW_GRDH_1SDV_20170610T171346_20170610T171411_005991_00A834_FC7B_COG,OK,CACHE,0,sentinel-1b,2017-06-10T17:13:46.072255Z,2017-06-10T17:14:11.071836Z,IW,VV|VH,ascending,15,5991,,L1,"[7.91186, 43.593601, 11.568191, 45.501751]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170610T171346_20170610T171411_005991_00A834_FC7B_COG
S1B_IW_GRDH_1SDV_20170610T171411_20170610T171436_005991_00A834_972E_COG,OK,CACHE,0,sentinel-1b,2017-06-10T17:14:11.073338Z,2017-06-10T17:14:36.071422Z,IW,VV|VH,ascending,15,5991,,L1,"[7.517775, 45.093143, 11.2442, 47.003307]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170610T171411_20170610T171436_005991_00A834_972E_COG
S1B_IW_GRDH_1SDV_20170614T053434_20170614T053459_006042_00A9BE_335F_COG,OK,CACHE,0,sentinel-1b,2017-06-14T05:34:34.204396Z,2017-06-14T05:34:59.203316Z,IW,VV|VH,descending,66,6042,,L1,"[6.417951, 44.545986, 10.084649, 46.448616]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170614T053434_20170614T053459_006042_00A9BE_335F_COG
S1B_IW_GRDH_1SDV_20170615T172157_20170615T172222_006064_00AA60_78AE_COG,OK,CACHE,0,sentinel-1b,2017-06-15T17:21:57.983274Z,2017-06-15T17:22:22.982335Z,IW,VV|VH,ascending,88,6064,,L1,"[5.928114, 43.472359, 9.493339, 45.379555]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170615T172157_20170615T172222_006064_00AA60_78AE_COG
S1B_IW_GRDH_1SDV_20170615T172222_20170615T172247_006064_00AA60_4B0A_COG,OK,CACHE,0,sentinel-1b,2017-06-15T17:22:22.983848Z,2017-06-15T17:22:47.982911Z,IW,VV|VH,ascending,88,6064,,L1,"[5.475007, 44.977177, 9.206261, 46.874973]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170615T172222_20170615T172247_006064_00AA60_4B0A_COG
S1B_IW_GRDH_1SDV_20170621T052621_20170621T052646_006144_00ACB6_489B_COG,OK,CACHE,0,sentinel-1b,2017-06-21T05:26:21.724939Z,2017-06-21T05:26:46.723859Z,IW,VV|VH,descending,168,6144,,L1,"[8.471226, 44.484531, 12.136232, 46.388699]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170621T052621_20170621T052646_006144_00ACB6_489B_COG
S1B_IW_GRDH_1SDV_20170622T171346_20170622T171411_006166_00AD50_472E_COG,OK,CACHE,0,sentinel-1b,2017-06-22T17:13:46.563233Z,2017-06-22T17:14:11.561245Z,IW,VV|VH,ascending,15,6166,,L1,"[7.913159, 43.593761, 11.569463, 45.501804]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170622T171346_20170622T171411_006166_00AD50_472E_COG
S1B_IW_GRDH_1SDV_20170622T171411_20170622T171436_006166_00AD50_5078_COG,OK,CACHE,0,sentinel-1b,2017-06-22T17:14:11.562745Z,2017-06-22T17:14:36.562254Z,IW,VV|VH,ascending,15,6166,,L1,"[7.519059, 45.093216, 11.245381, 47.003437]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170622T171411_20170622T171436_006166_00AD50_5078_COG
S1B_IW_GRDH_1SDV_20170626T053434_20170626T053459_006217_00AED5_473E_COG,OK,CACHE,0,sentinel-1b,2017-06-26T05:34:34.796860Z,2017-06-26T05:34:59.795543Z,IW,VV|VH,descending,66,6217,,L1,"[6.417919, 44.545918, 10.084577, 46.448498]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170626T053434_20170626T053459_006217_00AED5_473E_COG
S1B_IW_GRDH_1SDV_20170627T172158_20170627T172223_006239_00AF72_6D1F_COG,OK,CACHE,0,sentinel-1b,2017-06-27T17:21:58.606943Z,2017-06-27T17:22:23.605933Z,IW,VV|VH,ascending,88,6239,,L1,"[5.929602, 43.4725, 9.494495, 45.379669]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170627T172158_20170627T172223_006239_00AF72_6D1F_COG
S1B_IW_GRDH_1SDV_20170627T172223_20170627T172248_006239_00AF72_47E4_COG,OK,CACHE,0,sentinel-1b,2017-06-27T17:22:23.607447Z,2017-06-27T17:22:48.604943Z,IW,VV|VH,ascending,88,6239,,L1,"[5.476196, 44.977348, 9.207656, 46.874966]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170627T172223_20170627T172248_006239_00AF72_47E4_COG
S1B_IW_GRDH_1SDV_20170703T052622_20170703T052647_006319_00B1C7_AB08_COG,OK,CACHE,0,sentinel-1b,2017-07-03T05:26:22.422822Z,2017-07-03T05:26:47.421772Z,IW,VV|VH,descending,168,6319,,L1,"[8.472028, 44.484463, 12.137228, 46.388676]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170703T052622_20170703T052647_006319_00B1C7_AB08_COG
S1B_IW_GRDH_1SDV_20170704T171347_20170704T171412_006341_00B255_C228_COG,OK,CACHE,0,sentinel-1b,2017-07-04T17:13:47.221122Z,2017-07-04T17:14:12.219232Z,IW,VV|VH,ascending,15,6341,,L1,"[7.912343, 43.593559, 11.568664, 45.501648]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1B_IW_GRDH_1SDV_20170704T171347_20170704T171412_006341_00B255_C228_COG
