orbit_state,relative_orbit,date,year,scenes_on_date_n,valid_scene_bboxes_n,invalid_scene_bboxes_n,study_bbox_coverage_fraction,study_bbox_coverage_pct,full_coverage_ge_99_5pct,high_coverage_ge_95pct
descending,168,2015-05-21,2015,2,2,0,0.670976458035315,67.0976458035315,False,False
descending,168,2015-06-14,2015,1,1,0,0.5844961936652296,58.44961936652297,False,False
descending,168,2015-06-26,2015,1,1,0,0.5841889955716889,58.41889955716889,False,False
descending,168,2015-07-08,2015,1,1,0,0.6272598192546659,62.72598192546659,False,False
descending,168,2015-07-20,2015,2,2,0,0.7053796463608137,70.53796463608137,False,False
descending,168,2015-08-01,2015,1,1,0,0.5816240978617091,58.16240978617091,False,False
descending,168,2015-08-13,2015,2,2,0,0.6641538121403527,66.41538121403528,False,False
descending,168,2015-08-25,2015,1,1,0,0.581455463207673,58.1455463207673,False,False
descending,168,2015-09-06,2015,1,1,0,0.5808864686582182,58.08864686582182,False,False
descending,168,2015-09-18,2015,1,1,0,0.5809584037204288,58.095840372042886,False,False
descending,168,2015-09-30,2015,1,1,0,0.5810769196835799,58.10769196835799,False,False
descending,168,2016-04-09,2016,2,2,0,0.7190275568030602,71.90275568030602,False,False
descending,168,2016-04-21,2016,1,1,0,0.6594755241236786,65.94755241236786,False,False
descending,168,2016-05-03,2016,2,2,0,0.7191125124564482,71.91125124564482,False,False
descending,168,2016-05-15,2016,2,2,0,0.6609898507580889,66.0989850758089,False,False
descending,168,2016-05-27,2016,2,2,0,0.6974756877937732,69.74756877937732,False,False
descending,168,2016-06-08,2016,1,1,0,0.7441472197675671,74.41472197675671,False,False
descending,168,2016-07-14,2016,1,1,0,0.7432857679160088,74.32857679160088,False,False
descending,168,2016-07-26,2016,1,1,0,0.7435894282196032,74.35894282196031,False,False
descending,168,2016-08-07,2016,2,2,0,0.6673762757923325,66.73762757923325,False,False
descending,168,2016-08-19,2016,1,1,0,0.7446920394190663,74.46920394190663,False,False
descending,168,2016-08-31,2016,1,1,0,0.7435239791056251,74.3523979105625,False,False
descending,168,2016-09-12,2016,1,1,0,0.7438005163529764,74.38005163529763,False,False
descending,168,2016-09-24,2016,1,1,0,0.7438565313604357,74.38565313604357,False,False
descending,168,2016-09-30,2016,1,1,0,0.7605890985360283,76.05890985360283,False,False
descending,168,2017-04-04,2017,1,1,0,0.7440127837496648,74.40127837496648,False,False
descending,168,2017-04-10,2017,1,1,0,0.6810448397854713,68.10448397854712,False,False
descending,168,2017-04-16,2017,1,1,0,0.7438801166267346,74.38801166267346,False,False
descending,168,2017-04-22,2017,1,1,0,0.6808443650219328,68.08443650219328,False,False
descending,168,2017-04-28,2017,1,1,0,0.7441737531921532,74.41737531921532,False,False
descending,168,2017-05-04,2017,1,1,0,0.6803638152210978,68.03638152210978,False,False
descending,168,2017-05-10,2017,1,1,0,0.7448565466514999,74.48565466515,False,False
descending,168,2017-05-16,2017,1,1,0,0.7603780104026561,76.0378010402656,False,False
descending,168,2017-05-22,2017,1,1,0,0.7445239943966883,74.45239943966882,False,False
descending,168,2017-05-28,2017,1,1,0,0.759858544912427,75.9858544912427,False,False
descending,168,2017-06-03,2017,2,2,0,0.7446145835563117,74.46145835563117,False,False
descending,168,2017-06-09,2017,1,1,0,0.6905019419395816,69.05019419395816,False,False
descending,168,2017-06-15,2017,2,2,0,0.7446095121569868,74.46095121569869,False,False
descending,168,2017-06-21,2017,1,1,0,0.6900249299286909,69.0024929928691,False,False
descending,168,2017-06-27,2017,2,2,0,0.7451418418796367,74.51418418796368,False,False
descending,168,2017-07-03,2017,1,1,0,0.6895520453394024,68.95520453394025,False,False
descending,168,2017-07-09,2017,2,2,0,0.7453065080754095,74.53065080754095,False,False
descending,168,2017-07-15,2017,1,1,0,0.689845092273163,68.98450922731631,False,False
descending,168,2017-07-21,2017,2,2,0,0.7447873377846942,74.47873377846942,False,False
descending,168,2017-07-27,2017,1,1,0,0.6898857768575282,68.98857768575282,False,False
descending,168,2017-08-02,2017,2,2,0,0.7450974756888865,74.50974756888866,False,False
descending,168,2017-08-08,2017,1,1,0,0.6904359031939445,69.04359031939445,False,False
descending,168,2017-08-14,2017,2,2,0,0.7447826911230276,74.47826911230277,False,False
descending,168,2017-08-20,2017,1,1,0,0.6897501615763116,68.97501615763116,False,False
descending,168,2017-08-26,2017,2,2,0,0.7449606896901496,74.49606896901496,False,False
descending,168,2017-09-01,2017,1,1,0,0.6896723301975256,68.96723301975256,False,False
descending,168,2017-09-07,2017,2,2,0,0.7450801875013323,74.50801875013323,False,False
descending,168,2017-09-13,2017,1,1,0,0.6894736243289593,68.94736243289593,False,False
descending,168,2017-09-19,2017,2,2,0,0.7453064021465096,74.53064021465096,False,False
descending,168,2017-09-25,2017,1,1,0,0.6898616019595722,68.98616019595723,False,False
descending,168,2018-04-05,2018,1,1,0,0.6807341039019863,68.07341039019863,False,False
descending,168,2018-04-11,2018,2,2,0,0.7452202039260925,74.52202039260925,False,False
descending,168,2018-04-17,2018,1,1,0,0.6805295017168455,68.05295017168454,False,False
descending,168,2018-04-23,2018,2,2,0,0.7442728478703995,74.42728478703995,False,False
descending,168,2018-04-29,2018,1,1,0,0.6811179541109968,68.11179541109968,False,False
descending,168,2018-05-05,2018,2,2,0,0.7448699402875886,74.48699402875886,False,False
descending,168,2018-05-11,2018,1,1,0,0.6802612193126978,68.02612193126978,False,False
descending,168,2018-05-17,2018,2,2,0,0.7452648452290367,74.52648452290367,False,False
descending,168,2018-05-23,2018,1,1,0,0.6803532018512629,68.0353201851263,False,False
descending,168,2018-05-29,2018,2,2,0,0.7449863104770122,74.49863104770122,False,False
descending,168,2018-06-04,2018,1,1,0,0.6888875304614371,68.88875304614372,False,False
descending,168,2018-06-10,2018,2,2,0,0.7450522696045835,74.50522696045834,False,False
descending,168,2018-06-16,2018,1,1,0,0.6899583015513967,68.99583015513967,False,False
descending,168,2018-06-22,2018,2,2,0,0.7446075439157719,74.46075439157718,False,False
descending,168,2018-06-28,2018,1,1,0,0.6899695045528886,68.99695045528887,False,False
descending,168,2018-07-04,2018,2,2,0,0.7442777753763352,74.42777753763352,False,False
descending,168,2018-07-10,2018,2,2,0,0.7397249938349879,73.97249938349879,False,False
descending,168,2018-07-16,2018,2,2,0,0.7448946799119974,74.48946799119975,False,False
descending,168,2018-07-22,2018,2,2,0,0.7400468252041353,74.00468252041354,False,False
descending,168,2018-07-28,2018,2,2,0,0.7450389588473538,74.50389588473539,False,False
descending,168,2018-08-03,2018,3,3,0,0.7633457594303231,76.3345759430323,False,False
descending,168,2018-08-09,2018,3,3,0,0.7782960432399306,77.82960432399307,False,False
descending,168,2018-08-15,2018,3,3,0,0.7606755851017596,76.06755851017596,False,False
descending,168,2018-08-21,2018,3,3,0,0.7754548886192562,77.54548886192562,False,False
descending,168,2018-08-27,2018,3,3,0,0.7589126369641006,75.89126369641006,False,False
descending,168,2018-09-02,2018,3,3,0,0.7729201292169333,77.29201292169333,False,False
descending,168,2018-09-08,2018,3,3,0,0.7576149618342012,75.76149618342012,False,False
descending,168,2018-09-14,2018,3,3,0,0.7713921376766666,77.13921376766666,False,False
descending,168,2018-09-20,2018,3,3,0,0.756591359587499,75.6591359587499,False,False
descending,168,2018-09-26,2018,3,3,0,0.7706923205271287,77.06923205271286,False,False
descending,168,2019-04-06,2019,4,4,0,0.7626805512208978,76.26805512208978,False,False
descending,168,2019-04-12,2019,2,2,0,0.6802311480981675,68.02311480981675,False,False
descending,168,2019-04-24,2019,2,2,0,0.6803614566944675,68.03614566944674,False,False
descending,168,2019-04-30,2019,4,4,0,0.7735337888513446,77.35337888513446,False,False
descending,168,2019-05-06,2019,2,2,0,0.6812618242354189,68.12618242354189,False,False
descending,168,2019-05-12,2019,4,4,0,0.7741479193339209,77.4147919333921,False,False
descending,168,2019-05-18,2019,2,2,0,0.6812317530208887,68.12317530208887,False,False
descending,168,2019-05-24,2019,4,4,0,0.781369078331737,78.1369078331737,False,False
descending,168,2019-05-30,2019,4,4,0,0.7805388542152951,78.05388542152951,False,False
descending,168,2019-06-05,2019,4,4,0,0.7959090097802052,79.59090097802051,False,False
descending,168,2019-06-11,2019,4,4,0,0.6420077321078533,64.20077321078533,False,False
descending,168,2019-06-17,2019,4,4,0,0.7912157350419253,79.12157350419253,False,False
descending,168,2019-06-23,2019,4,4,0,0.7871173793879397,78.71173793879397,False,False
descending,168,2019-06-29,2019,4,4,0,0.7962490485663714,79.62490485663713,False,False
descending,168,2019-07-05,2019,4,4,0,0.7880828349769405,78.80828349769405,False,False
descending,168,2019-07-11,2019,4,4,0,0.7950385034859039,79.50385034859039,False,False
descending,168,2019-07-17,2019,4,4,0,0.7204116439007601,72.041164390076,False,False
descending,168,2019-07-23,2019,4,4,0,0.7950853688798744,79.50853688798743,False,False
descending,168,2019-07-29,2019,4,4,0,0.7870173770684149,78.70173770684148,False,False
descending,168,2019-08-04,2019,4,4,0,0.7924001386291117,79.24001386291117,False,False
descending,168,2019-08-10,2019,4,4,0,0.7869616984223612,78.69616984223612,False,False
descending,168,2019-08-16,2019,4,4,0,0.7927589247326564,79.27589247326564,False,False
descending,168,2019-08-22,2019,4,4,0,0.7866108730964829,78.6610873096483,False,False
descending,168,2019-08-28,2019,4,4,0,0.7949181653485514,79.49181653485515,False,False
descending,168,2019-09-03,2019,4,4,0,0.7841959656017191,78.41959656017191,False,False
descending,168,2019-09-09,2019,4,4,0,0.792041560917798,79.2041560917798,False,False
descending,168,2019-09-15,2019,4,4,0,0.7877739757453386,78.77739757453386,False,False
descending,168,2019-09-21,2019,4,4,0,0.7961402834365192,79.61402834365192,False,False
descending,168,2019-09-27,2019,4,4,0,0.7865900053638856,78.65900053638856,False,False
descending,168,2020-04-06,2020,4,4,0,0.6981689773982834,69.81689773982835,False,False
descending,168,2020-04-12,2020,4,4,0,0.7933806779284436,79.33806779284436,False,False
descending,168,2020-04-18,2020,4,4,0,0.6581435190199713,65.81435190199713,False,False
descending,168,2020-04-24,2020,4,4,0,0.7963551146502071,79.63551146502071,False,False
descending,168,2020-04-30,2020,4,4,0,0.6573723673912325,65.73723673912325,False,False
descending,168,2020-05-06,2020,4,4,0,0.7945454106931062,79.45454106931062,False,False
descending,168,2020-05-12,2020,4,4,0,0.6566811530154033,65.66811530154033,False,False
descending,168,2020-05-18,2020,4,4,0,0.7925065584504221,79.2506558450422,False,False
descending,168,2020-05-24,2020,4,4,0,0.7872571573933864,78.72571573933864,False,False
descending,168,2020-05-30,2020,4,4,0,0.7957978296490728,79.57978296490728,False,False
descending,168,2020-06-05,2020,4,4,0,0.7197536386011457,71.97536386011457,False,False
descending,168,2020-06-11,2020,4,4,0,0.796242728502641,79.6242728502641,False,False
descending,168,2020-06-17,2020,4,4,0,0.786619483098871,78.6619483098871,False,False
descending,168,2020-06-23,2020,4,4,0,0.7938447008246503,79.38447008246503,False,False
descending,168,2020-06-29,2020,4,4,0,0.7870016263098075,78.70016263098076,False,False
descending,168,2020-07-05,2020,4,4,0,0.7967268157155263,79.67268157155263,False,False
descending,168,2020-07-11,2020,4,4,0,0.7862618122210703,78.62618122210702,False,False
descending,168,2020-07-17,2020,4,4,0,0.7955782422182184,79.55782422182183,False,False
descending,168,2020-07-23,2020,4,4,0,0.7867591488271033,78.67591488271033,False,False
descending,168,2020-07-29,2020,4,4,0,0.796075958145885,79.6075958145885,False,False
descending,168,2020-08-04,2020,4,4,0,0.7871855110097169,78.7185511009717,False,False
descending,168,2020-08-10,2020,4,4,0,0.7915952486014872,79.15952486014872,False,False
descending,168,2020-08-16,2020,4,4,0,0.7871185971602604,78.71185971602604,False,False
descending,168,2020-08-22,2020,4,4,0,0.7963173410190703,79.63173410190703,False,False
descending,168,2020-08-28,2020,4,4,0,0.7872035980200094,78.72035980200094,False,False
descending,168,2020-09-03,2020,4,4,0,0.794773139102128,79.4773139102128,False,False
descending,168,2020-09-09,2020,4,4,0,0.787538163667603,78.7538163667603,False,False
descending,168,2020-09-15,2020,4,4,0,0.7962099105795971,79.62099105795971,False,False
descending,168,2020-09-21,2020,4,4,0,0.7200262265558253,72.00262265558253,False,False
descending,168,2020-09-27,2020,4,4,0,0.7927825565506812,79.27825565506812,False,False
descending,168,2021-04-01,2021,1,1,0,0.7102752395727298,71.02752395727298,False,False
descending,168,2021-04-07,2021,2,2,0,0.7452736887076481,74.5273688707648,False,False
descending,168,2021-04-13,2021,1,1,0,0.7107829124298088,71.07829124298088,False,False
descending,168,2021-04-19,2021,2,2,0,0.7444159224936099,74.441592249361,False,False
descending,168,2021-04-25,2021,1,1,0,0.7115010837886032,71.15010837886032,False,False
descending,168,2021-05-01,2021,2,2,0,0.7444685204175362,74.44685204175362,False,False
descending,168,2021-05-07,2021,1,1,0,0.7105594420316286,71.05594420316285,False,False
descending,168,2021-05-13,2021,2,2,0,0.7455333162722655,74.55333162722656,False,False
descending,168,2021-05-19,2021,1,1,0,0.7106638068350007,71.06638068350007,False,False
descending,168,2021-05-25,2021,2,2,0,0.745475973987082,74.5475973987082,False,False
descending,168,2021-05-31,2021,2,2,0,0.7199021446636464,71.99021446636465,False,False
descending,168,2021-06-06,2021,2,2,0,0.7448060651604232,74.48060651604233,False,False
descending,168,2021-06-12,2021,2,2,0,0.7205135305914045,72.05135305914045,False,False
descending,168,2021-06-18,2021,2,2,0,0.7449207646688876,74.49207646688876,False,False
descending,168,2021-06-24,2021,2,2,0,0.7203065850259949,72.0306585025995,False,False
descending,168,2021-06-30,2021,2,2,0,0.7446979939067004,74.46979939067005,False,False
descending,168,2021-07-06,2021,2,2,0,0.7199357641845194,71.99357641845194,False,False
descending,168,2021-07-12,2021,2,2,0,0.7454126939550468,74.54126939550468,False,False
descending,168,2021-07-18,2021,2,2,0,0.7198591060584646,71.98591060584646,False,False
descending,168,2021-07-24,2021,2,2,0,0.7450203315239978,74.50203315239978,False,False
descending,168,2021-07-30,2021,2,2,0,0.7197492487669265,71.97492487669265,False,False
descending,168,2021-08-05,2021,2,2,0,0.7451906046430348,74.51906046430348,False,False
descending,168,2021-08-11,2021,2,2,0,0.719123767611024,71.91237676110241,False,False
descending,168,2021-08-17,2021,2,2,0,0.7449039515223703,74.49039515223703,False,False
descending,168,2021-08-23,2021,2,2,0,0.7205127304186366,72.05127304186367,False,False
descending,168,2021-08-29,2021,2,2,0,0.7446336608752568,74.46336608752569,False,False
descending,168,2021-09-04,2021,3,3,0,0.7198490137547889,71.9849013754789,False,False
descending,168,2021-09-10,2021,2,2,0,0.7449363543932934,74.49363543932934,False,False
descending,168,2021-09-16,2021,2,2,0,0.7195187193490888,71.95187193490888,False,False
descending,168,2021-09-22,2021,2,2,0,0.7447373443824294,74.47373443824294,False,False
descending,168,2021-09-28,2021,2,2,0,0.7196863238251731,71.9686323825173,False,False
descending,168,2022-04-02,2022,2,2,0,0.7474591010876662,74.74591010876662,False,False
descending,168,2022-04-26,2022,2,2,0,0.7467970419709631,74.67970419709631,False,False
descending,168,2022-05-08,2022,2,2,0,0.7453368817786701,74.533688177867,False,False
descending,168,2022-05-20,2022,2,2,0,0.745411076227107,74.5411076227107,False,False
descending,168,2022-06-01,2022,2,2,0,0.7466875446204918,74.66875446204918,False,False
descending,168,2022-06-13,2022,2,2,0,0.7469690475630113,74.69690475630114,False,False
descending,168,2022-06-25,2022,2,2,0,0.747054272181066,74.7054272181066,False,False
descending,168,2022-07-07,2022,2,2,0,0.746165260059227,74.61652600592271,False,False
descending,168,2022-07-19,2022,2,2,0,0.7461316211052443,74.61316211052443,False,False
descending,168,2022-07-31,2022,2,2,0,0.746714583721385,74.6714583721385,False,False
descending,168,2022-08-12,2022,2,2,0,0.7467643950605197,74.67643950605198,False,False
descending,168,2022-09-05,2022,2,2,0,0.7471402121958104,74.71402121958104,False,False
descending,168,2022-09-17,2022,2,2,0,0.7458629057516076,74.58629057516076,False,False
descending,168,2022-09-29,2022,2,2,0,0.7464750459753473,74.64750459753473,False,False
descending,168,2023-04-09,2023,2,2,0,0.7474780195365422,74.74780195365423,False,False
descending,168,2023-04-21,2023,2,2,0,0.7460365710208825,74.60365710208825,False,False
descending,168,2023-05-03,2023,2,2,0,0.7469651072795932,74.69651072795932,False,False
descending,168,2023-05-15,2023,2,2,0,0.746961040651198,74.6961040651198,False,False
descending,168,2023-05-27,2023,2,2,0,0.7465824567704078,74.65824567704078,False,False
descending,168,2023-06-08,2023,2,2,0,0.7451337685100868,74.51337685100869,False,False
descending,168,2023-06-20,2023,2,2,0,0.7466960838978738,74.66960838978738,False,False
descending,168,2023-07-02,2023,2,2,0,0.7467915403826736,74.67915403826736,False,False
descending,168,2023-07-14,2023,2,2,0,0.7469810428343736,74.69810428343736,False,False
descending,168,2023-07-26,2023,2,2,0,0.7468193740235056,74.68193740235056,False,False
descending,168,2023-08-07,2023,2,2,0,0.7462252455613261,74.6225245561326,False,False
descending,168,2023-08-19,2023,2,2,0,0.7468627556728392,74.68627556728393,False,False
descending,168,2023-08-31,2023,2,2,0,0.7466254303500066,74.66254303500067,False,False
descending,168,2023-09-12,2023,2,2,0,0.7462974725701315,74.62974725701315,False,False
descending,168,2023-09-24,2023,2,2,0,0.7466909615210319,74.6690961521032,False,False
descending,168,2024-04-03,2024,2,2,0,0.7463640998082854,74.63640998082855,False,False
descending,168,2024-04-15,2024,2,2,0,0.7444960712040702,74.44960712040702,False,False
descending,168,2024-04-27,2024,2,2,0,0.7472956967895211,74.72956967895212,False,False
descending,168,2024-05-09,2024,2,2,0,0.7485903644457699,74.85903644457699,False,False
descending,168,2024-05-21,2024,2,2,0,0.7480103606256874,74.80103606256874,False,False
descending,168,2024-06-02,2024,2,2,0,0.7485343806388186,74.85343806388187,False,False
descending,168,2024-06-14,2024,2,2,0,0.7483995177955488,74.83995177955488,False,False
descending,168,2024-06-26,2024,2,2,0,0.7466009532520015,74.66009532520015,False,False
descending,168,2024-07-08,2024,2,2,0,0.7476206233592828,74.76206233592828,False,False
descending,168,2024-07-20,2024,2,2,0,0.7466237426008645,74.66237426008645,False,False
descending,168,2024-08-01,2024,2,2,0,0.7460323273711135,74.60323273711134,False,False
descending,168,2024-08-13,2024,4,4,0,0.7455502522941786,74.55502522941786,False,False
descending,168,2024-08-25,2024,2,2,0,0.7449261227475686,74.49261227475687,False,False
descending,168,2024-09-06,2024,2,2,0,0.7467447591037967,74.67447591037967,False,False
descending,168,2024-09-18,2024,2,2,0,0.7468174602094156,74.68174602094156,False,False
descending,168,2024-09-30,2024,2,2,0,0.7459495192651978,74.59495192651978,False,False
descending,168,2025-04-04,2025,1,1,0,0.6560591983003161,65.60591983003161,False,False
descending,168,2025-04-10,2025,2,2,0,0.7472680814054564,74.72680814054564,False,False
descending,168,2025-04-16,2025,1,1,0,0.6554949208041206,65.54949208041207,False,False
descending,168,2025-04-22,2025,2,2,0,0.746900605443833,74.6900605443833,False,False
descending,168,2025-04-28,2025,1,1,0,0.7043105257257957,70.43105257257956,False,False
descending,168,2025-05-04,2025,2,2,0,0.7476274305815975,74.76274305815976,False,False
descending,168,2025-05-10,2025,1,1,0,0.7207983957635404,72.07983957635405,False,False
descending,168,2025-05-16,2025,2,2,0,0.748379896061136,74.8379896061136,False,False
descending,168,2025-05-22,2025,1,1,0,0.7208290566097277,72.08290566097277,False,False
descending,168,2025-05-28,2025,2,2,0,0.7489929715533361,74.89929715533361,False,False
descending,168,2025-06-03,2025,1,1,0,0.7229269660469945,72.29269660469944,False,False
descending,168,2025-06-09,2025,2,2,0,0.7493182762313989,74.9318276231399,False,False
descending,168,2025-06-15,2025,1,1,0,0.723011283374013,72.3011283374013,False,False
descending,168,2025-06-21,2025,2,2,0,0.7488178716011391,74.88178716011392,False,False
descending,168,2025-06-27,2025,1,1,0,0.7237925453201562,72.37925453201562,False,False
descending,168,2025-07-03,2025,2,2,0,0.748727543749728,74.8727543749728,False,False
descending,168,2025-07-09,2025,1,1,0,0.7236415996158446,72.36415996158446,False,False
descending,168,2025-07-15,2025,2,2,0,0.7482662941784581,74.82662941784581,False,False
descending,168,2025-07-21,2025,1,1,0,0.7226539665895874,72.26539665895874,False,False
descending,168,2025-07-27,2025,2,2,0,0.7480915736589239,74.80915736589239,False,False
descending,168,2025-08-02,2025,1,1,0,0.7230991384909748,72.30991384909748,False,False
descending,168,2025-08-08,2025,2,2,0,0.7480849252940479,74.80849252940479,False,False
descending,168,2025-08-14,2025,1,1,0,0.7235460792873353,72.35460792873353,False,False
descending,168,2025-08-20,2025,2,2,0,0.746859160162934,74.68591601629339,False,False
descending,168,2025-08-26,2025,1,1,0,0.723400440267941,72.3400440267941,False,False
descending,168,2025-09-01,2025,2,2,0,0.7464855019671478,74.64855019671478,False,False
descending,168,2025-09-07,2025,1,1,0,0.7227606899195896,72.27606899195897,False,False
descending,168,2025-09-13,2025,2,2,0,0.7466299629055155,74.66299629055155,False,False
descending,168,2025-09-19,2025,2,2,0,0.7232200129807562,72.32200129807562,False,False
descending,168,2025-09-25,2025,2,2,0,0.7461576556476376,74.61576556476376,False,False
