year,treatment,date,irrigation_inflow_mm,irrigation_outflow_mm,net_irrigation_calculated_mm,net_irrigation_reported_mm,difference_mm,absolute_difference_mm
2020,WFL,2020-05-07,160.501174871852,0.0273260663316072,160.47384880552,160.47384880552,0.0,0.0
2020,WFL,2020-05-08,38.7820138582228,8.54048708727542,30.2415267709474,30.2415267709474,0.0,0.0
2020,WFL,2020-05-09,39.4402551053476,15.0953843078305,24.3448707975171,24.3448707975171,0.0,0.0
2020,WFL,2020-05-10,31.5718586453978,14.6825318497788,16.889326795619,16.889326795619,0.0,0.0
2020,WFL,2020-05-11,26.8325427734542,33.8512729990999,-7.0187302256457,-7.0187302256457,0.0,0.0
2020,WFL,2020-05-12,21.6150388653265,13.5355170943117,8.0795217710148,8.0795217710148,0.0,0.0
2020,WFL,2020-05-13,36.3531120338113,13.9439526803489,22.4091593534624,22.4091593534624,0.0,0.0
2020,WFL,2020-05-14,36.1807047674509,35.1452530730602,1.03545169439069,1.03545169439069,0.0,0.0
2020,WFL,2020-05-15,20.0603940792814,159.547098999054,-139.486704919773,-139.486704919773,0.0,0.0
2020,WFL,2020-05-16,0.0,0.0099296278850042,-0.0099296278850042,-0.0099296278850042,0.0,0.0
2020,WFL,2020-05-17,0.0,0.0087516255802933,-0.0087516255802933,-0.0087516255802933,0.0,0.0
2020,WFL,2020-05-18,0.0,0.0027853698167098,-0.0027853698167098,-0.0027853698167098,0.0,0.0
2020,WFL,2020-05-19,0.0,0.0004000261004804,-0.0004000261004804,-0.0004000261004804,0.0,0.0
2020,WFL,2020-05-20,46.7787965653075,0.0184621567165772,46.7603344085909,46.7603344085909,0.0,0.0
2020,WFL,2020-05-21,0.0,0.0524569366705779,-0.0524569366705779,-0.0524569366705779,0.0,0.0
2020,WFL,2020-05-22,0.0,0.254998456937187,-0.254998456937187,-0.254998456937187,0.0,0.0
2020,WFL,2020-05-23,0.0,0.795077693822076,-0.795077693822076,-0.795077693822076,0.0,0.0
2020,WFL,2020-05-24,0.0,2.00381537845112,-2.00381537845112,-2.00381537845112,0.0,0.0
2020,WFL,2020-05-25,0.0,3.28705217407033,-3.28705217407033,-3.28705217407033,0.0,0.0
2020,WFL,2020-05-26,0.0,1.50625953846688,-1.50625953846688,-1.50625953846688,0.0,0.0
2020,WFL,2020-05-27,0.0,0.0005440088948998,-0.0005440088948998,-0.0005440088948998,0.0,0.0
2020,WFL,2020-05-28,47.1848984507017,0.0131619605213311,47.1717364901804,47.1717364901804,0.0,0.0
2020,WFL,2020-05-29,0.0,0.0164026507917988,-0.0164026507917988,-0.0164026507917988,0.0,0.0
2020,WFL,2020-05-30,0.0,0.0019706483789945,-0.0019706483789945,-0.0019706483789945,0.0,0.0
2020,WFL,2020-05-31,0.0,0.0002207785242102,-0.0002207785242102,-0.0002207785242102,0.0,0.0
2020,WFL,2020-06-01,43.2223620404307,0.0046403810727367,43.217721659358,43.217721659358,0.0,0.0
2020,WFL,2020-06-02,0.0,0.0238525253767991,-0.0238525253767991,-0.0238525253767991,0.0,0.0
2020,WFL,2020-06-03,9.63003372781463,0.0237810835289778,9.60625264428565,9.60625264428565,0.0,0.0
2020,WFL,2020-06-04,0.0,0.0124657185290814,-0.0124657185290814,-0.0124657185290814,0.0,0.0
2020,WFL,2020-06-05,0.0,0.0027466930275748,-0.0027466930275748,-0.0027466930275748,0.0,0.0
2020,WFL,2020-06-06,0.0,0.000922968194034,-0.000922968194034,-0.000922968194034,0.0,0.0
2020,WFL,2020-06-07,8.6545753482549,0.0951989518335244,8.55937639642138,8.55937639642138,0.0,0.0
2020,WFL,2020-06-08,11.9404889347956,90.3910304017747,-78.4505414669791,-78.4505414669791,0.0,0.0
2020,WFL,2020-06-09,0.0,0.0481488106815675,-0.0481488106815675,-0.0481488106815675,0.0,0.0
2020,WFL,2020-06-10,0.0,0.0001424720600475,-0.0001424720600475,-0.0001424720600475,0.0,0.0
2020,WFL,2020-06-11,0.0,0.0003696636104622,-0.0003696636104622,-0.0003696636104622,0.0,0.0
2020,WFL,2020-06-12,18.9464094610797,0.0,18.9464094610797,18.9464094610797,0.0,0.0
2020,WFL,2020-06-13,107.531961946333,1.04106078033398,106.490901165999,106.490901165999,0.0,0.0
2020,WFL,2020-06-14,9.09293994439757,1.55915221391096,7.53378773048661,7.53378773048661,0.0,0.0
2020,WFL,2020-06-15,18.0418215529498,0.0030337420657715,18.038787810884,18.038787810884,0.0,0.0
2020,WFL,2020-06-16,8.62778492802027,0.0161777982708969,8.61160712974937,8.61160712974937,0.0,0.0
2020,WFL,2020-06-17,2.92031520816912,0.0655834197544742,2.85473178841465,2.85473178841465,0.0,0.0
2020,WFL,2020-06-18,10.4993803153486,0.180641599510313,10.3187387158383,10.3187387158383,0.0,0.0
2020,WFL,2020-06-19,3.96076054727582,0.222135312282767,3.73862523499305,3.73862523499305,0.0,0.0
2020,WFL,2020-06-20,0.0,0.200042850514592,-0.200042850514592,-0.200042850514592,0.0,0.0
2020,WFL,2020-06-21,0.0,0.0998718740729484,-0.0998718740729484,-0.0998718740729484,0.0,0.0
2020,WFL,2020-06-22,12.0108723336513,0.188452941211999,11.8224193924393,11.8224193924393,0.0,0.0
2020,WFL,2020-06-23,7.34438413671292,0.0664524251278211,7.2779317115851,7.2779317115851,0.0,0.0
2020,WFL,2020-06-24,18.204582996977,0.0003932145459534,18.204189782431,18.204189782431,0.0,0.0
2020,WFL,2020-06-25,17.49323749087,0.21496391247334,17.2782735783967,17.2782735783967,0.0,0.0
2020,WFL,2020-06-26,9.51968675424238,0.1546406942462,9.36504605999618,9.36504605999618,0.0,0.0
2020,WFL,2020-06-27,8.33214212081496,0.0011568926454691,8.33098522816949,8.33098522816949,0.0,0.0
2020,WFL,2020-06-28,7.37527956897688,0.0007025357604223,7.37457703321646,7.37457703321646,0.0,0.0
2020,WFL,2020-06-29,6.70577077361934,97.6822638650219,-90.9764930914026,-90.9764930914026,0.0,0.0
2020,WFL,2020-06-30,0.0,0.0025952154424544,-0.0025952154424544,-0.0025952154424544,0.0,0.0
2020,WFL,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-07-02,65.3024334781982,0.0018603759280993,65.3005731022701,65.3005731022701,0.0,0.0
2020,WFL,2020-07-03,0.0,0.06370147505573,-0.06370147505573,-0.06370147505573,0.0,0.0
2020,WFL,2020-07-04,0.234888110538786,0.119876852014684,0.115011258524102,0.115011258524102,0.0,0.0
2020,WFL,2020-07-05,0.0,0.0080228532188137,-0.0080228532188137,-0.0080228532188137,0.0,0.0
2020,WFL,2020-07-06,0.477793657224365,0.037422137609226,0.440371519615139,0.440371519615139,0.0,0.0
2020,WFL,2020-07-07,0.0,0.163116266796374,-0.163116266796374,-0.163116266796374,0.0,0.0
2020,WFL,2020-07-08,8.5089516744486,0.288091937267728,8.22085973718087,8.22085973718087,0.0,0.0
2020,WFL,2020-07-09,5.60725717766339,0.489834731005676,5.11742244665771,5.11742244665771,0.0,0.0
2020,WFL,2020-07-10,2.5670350637807,0.464823262072187,2.10221180170851,2.10221180170851,0.0,0.0
2020,WFL,2020-07-11,3.14841967731918,0.298488446193893,2.84993123112529,2.84993123112529,0.0,0.0
2020,WFL,2020-07-12,3.95192582888674,1.26492962175588,2.68699620713086,2.68699620713086,0.0,0.0
2020,WFL,2020-07-13,0.713307035963593,1.60284389379452,-0.889536857830927,-0.889536857830927,0.0,0.0
2020,WFL,2020-07-14,12.4538354579063,2.32651424742065,10.1273212104856,10.1273212104856,0.0,0.0
2020,WFL,2020-07-15,12.9974629493119,7.06862736744237,5.92883558186953,5.92883558186953,0.0,0.0
2020,WFL,2020-07-16,7.82049768934183,3.41715205437115,4.40334563497068,4.40334563497068,0.0,0.0
2020,WFL,2020-07-17,9.63986864396587,3.74001824544761,5.89985039851826,5.89985039851826,0.0,0.0
2020,WFL,2020-07-18,0.608690506940919,2.01756592775745,-1.40887542081653,-1.40887542081653,0.0,0.0
2020,WFL,2020-07-19,1.07332168438075,0.301144276364264,0.772177408016486,0.772177408016486,0.0,0.0
2020,WFL,2020-07-20,14.4569768069453,2.37151412436791,12.0854626825774,12.0854626825774,0.0,0.0
2020,WFL,2020-07-21,9.14858999177806,5.72026761254499,3.42832237923307,3.42832237923307,0.0,0.0
2020,WFL,2020-07-22,10.3652172366558,1.42525052797224,8.93996670868356,8.93996670868356,0.0,0.0
2020,WFL,2020-07-23,7.99345404054041,1.50031644152566,6.49313759901475,6.49313759901475,0.0,0.0
2020,WFL,2020-07-24,4.31384476440788,9.33104027524675,-5.01719551083887,-5.01719551083887,0.0,0.0
2020,WFL,2020-07-25,4.21935009077205,1.013501143445,3.20584894732705,3.20584894732705,0.0,0.0
2020,WFL,2020-07-26,9.13782551655835,1.04761150085926,8.09021401569909,8.09021401569909,0.0,0.0
2020,WFL,2020-07-27,28.8175280130332,5.76560111738878,23.0519268956444,23.0519268956444,0.0,0.0
2020,WFL,2020-07-28,24.7345664411823,9.51313333492722,15.2214331062551,15.2214331062551,0.0,0.0
2020,WFL,2020-07-29,26.8898691209193,10.3273656746084,16.5625034463109,16.5625034463109,0.0,0.0
2020,WFL,2020-07-30,20.3195522378801,11.2684885328984,9.0510637049817,9.0510637049817,0.0,0.0
2020,WFL,2020-07-31,11.9548685749227,5.3599316671119,6.5949369078108,6.5949369078108,0.0,0.0
2020,WFL,2020-08-01,9.43150037869542,5.59054120839489,3.84095917030053,3.84095917030053,0.0,0.0
2020,WFL,2020-08-02,0.511236138937214,6.7423511021016,-6.23111496316439,-6.23111496316439,0.0,0.0
2020,WFL,2020-08-03,5.6108898274295,12.2888849553439,-6.6779951279144,-6.6779951279144,0.0,0.0
2020,WFL,2020-08-04,25.0064017860779,16.6542983013472,8.3521034847307,8.3521034847307,0.0,0.0
2020,WFL,2020-08-05,7.61728705459375,7.55642666999221,0.0608603846015399,0.0608603846015399,0.0,0.0
2020,WFL,2020-08-06,6.40881977975228,4.52103307805033,1.88778670170195,1.88778670170195,0.0,0.0
2020,WFL,2020-08-07,8.95356980900827,4.75275517147353,4.20081463753474,4.20081463753474,0.0,0.0
2020,WFL,2020-08-08,3.41926839514409,2.48844783421536,0.93082056092873,0.93082056092873,0.0,0.0
2020,WFL,2020-08-09,0.369380687949988,7.0457365395302e-05,0.369310230584593,0.369310230584593,0.0,0.0
2020,WFL,2020-08-10,43.0748838479891,8.37513729094967,34.6997465570394,34.6997465570394,0.0,0.0
2020,WFL,2020-08-11,13.3844502884232,24.1023949226496,-10.7179446342264,-10.7179446342264,0.0,0.0
2020,WFL,2020-08-12,18.7533114297634,16.1278514124007,2.6254600173627,2.6254600173627,0.0,0.0
2020,WFL,2020-08-13,19.0033171590952,22.0752064346398,-3.0718892755446,-3.0718892755446,0.0,0.0
2020,WFL,2020-08-14,18.3586369175606,18.1240345270972,0.234602390463397,0.234602390463397,0.0,0.0
2020,WFL,2020-08-15,7.68581904351481,6.65730111717574,1.02851792633907,1.02851792633907,0.0,0.0
2020,WFL,2020-08-16,4.48136153111925,4.12075759139833,0.36060393972092,0.36060393972092,0.0,0.0
2020,WFL,2020-08-17,16.1806258530202,4.94871617778735,11.2319096752328,11.2319096752328,0.0,0.0
2020,WFL,2020-08-18,21.753313156931,9.28709805879607,12.4662150981349,12.4662150981349,0.0,0.0
2020,WFL,2020-08-19,12.1473152580353,8.3455706966096,3.8017445614257,3.8017445614257,0.0,0.0
2020,WFL,2020-08-20,26.1956846432533,9.59597128783788,16.5997133554154,16.5997133554154,0.0,0.0
2020,WFL,2020-08-21,40.5275591849459,23.3260332822473,17.2015259026986,17.2015259026986,0.0,0.0
2020,WFL,2020-08-22,13.5857557010097,12.8840356009198,0.701720100089901,0.701720100089901,0.0,0.0
2020,WFL,2020-08-23,3.66195805796701,4.59253698286954,-0.93057892490253,-0.93057892490253,0.0,0.0
2020,WFL,2020-08-24,32.0372840445103,13.210647475482,18.8266365690283,18.8266365690283,0.0,0.0
2020,WFL,2020-08-25,42.4565890557915,29.9274377218619,12.5291513339296,12.5291513339296,0.0,0.0
2020,WFL,2020-08-26,15.7443554173269,11.8187643489036,3.9255910684233,3.9255910684233,0.0,0.0
2020,WFL,2020-08-27,0.804324853694997,89.6812517654309,-88.8769269117359,-88.8769269117359,0.0,0.0
2020,WFL,2020-08-28,0.0,29.2906374772334,-29.2906374772334,-29.2906374772334,0.0,0.0
2020,WFL,2020-08-29,0.0,7.68663507642522,-7.68663507642522,-7.68663507642522,0.0,0.0
2020,WFL,2020-08-30,0.0,8.97403232615652,-8.97403232615652,-8.97403232615652,0.0,0.0
2020,WFL,2020-08-31,0.0,11.7104690354228,-11.7104690354228,-11.7104690354228,0.0,0.0
2020,WFL,2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-05,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-07,0.0,0.866478883773587,-0.866478883773587,-0.866478883773587,0.0,0.0
2020,WFL,2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-12,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-19,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-26,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0
2020,WFL,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0
