"workbook","sheet","row","column","value"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","2","40","Pesticides content: Clomazone  (µg/L) PIEZOMETER P4
"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","2","41","Pesticides content: Clomazone (µg/L) PIEZOMETER P7
"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","1","4/23/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","2","-1"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","9","2.25"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","10","1.41"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","11","1.06"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","12","0.108865912"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","13","0.041687433"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","15","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","16","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","18","0.063"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","19","0.056"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","20","0.172"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","21","2.421865912"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","22","1.507687433"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","23","1.232"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","24","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","25","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","26","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","27","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","28","0.261"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","29","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","36","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","37","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","38","<LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","39","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","40","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","3","41","<LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","4","1","4/24/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","4","2","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","5","1","4/25/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","5","2","1"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","6","1","4/26/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","6","2","2"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","7","1","4/27/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","7","2","3"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","7","3","105.93"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","7","4","105.90"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","7","5","106.05"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","8","1","4/28/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","8","2","4"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","8","3","105.93"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","8","4","105.91"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","8","5","106.04"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","9","1","4/29/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","9","2","5"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","9","3","105.93"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","9","4","105.97"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","9","5","106.06"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","10","1","4/30/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","10","2","6"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","10","3","105.94"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","10","4","105.98"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","10","5","106.05"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","11","1","5/1/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","11","2","7"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","11","3","105.94"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","11","4","105.99"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","11","5","106.03"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","12","1","5/2/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","12","2","8"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","12","3","105.95"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","12","4","105.99"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","12","5","106.02"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","13","1","5/3/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","13","2","9"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","13","3","105.95"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","13","4","105.98"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","13","5","106.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","1","5/4/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","2","10"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","3","105.95"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","4","105.98"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","5","105.99"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","9","1.32"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","10","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","11","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","12","0.108865912"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","13","0.041687433"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","14","0.108865912"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","15","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","16","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","17","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","18","0.035"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","19","0.126"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","20","0.208"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","21","1.463865912"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","22","0.167687433"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","23","0.316865912"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","24","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","25","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","26","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","27","0.264"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","28","0.297"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","29","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","36","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","37","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","38","0.008074502"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","39","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","40","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","14","41","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","15","1","5/5/2020"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","15","2","11"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","15","3","105.96"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","15","4","105.99"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Groundwater","15","5","105.98"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","1","1","GROUNDWATER"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","1","Date"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","2","Days after sowing"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","3","Depth (cm) PIEZOMETER P6
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","4","Depth (cm) PIEZOMETER P8
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","5","Depth (cm) PIEZOMETER P9
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","6","Salinity (dS/m)
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","7","Salinity (dS/m)
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","8","Salinity (dS/m)
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","9","N-NO3 (mg/l) PIEZOMETER P6
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","10","N-NO3 (mg/l) PIEZOMETER P8
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","11","N-NO3 (mg/l) PIEZOMETER P9
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","12","N-NO2 (mg/l) PIEZOMETER
P6"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","13","N-NO2 (mg/l)
PIEZOMETER P8"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","14","N-NO2 (mg/l)
PIEZOMETER P9"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","15","N-UREA (mg/l) PIEZOMETER 6"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","16","N-UREA (mg/l) PIEZOMETER 8"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","17","N-UREA (mg/l) PIEZOMETER 9"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","18","N-NH3 (mg/l)
PIEZOMETER P6"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","19","N-NH3 (mg/l)
PIEZOMETER P8"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","20","N-NH3 (mg/l) PIEZOMETER
P9"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","21","N-TOT (mg/l) PIEZOMETER
P6"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","22","N-TOT (mg/l) PIEZOMETER
P8"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","23","N-TOT (mg/l) PIEZOMETER
P9"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","24","P-PO4 (mg/l) PIEZOMETER 6"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","25","P-PO4 (mg/l) PIEZOMETER "
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","26","P-PO4 (mg/l) PIEZOMETER 9"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","27","K (mg/l) PIEZOMETER 6"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","28","K (mg/l) PIEZOMETER 8"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","29","K (mg/l) PIEZOMETER 9"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","30","Arsenic (mg/L)
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","31","Arsenic (mg/L)
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","32","Arsenic (mg/L)
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","33","Cadmium (mg/L)
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","34","Cadmium (mg/L)
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","35","Cadmium (mg/L)
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","36","Pesticides content: MCPA (µg/L)  PIEZOMETER P6
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","37","Pesticides content: MCPA (µg/L) PIEZOMETER P8
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","38","Pesticides content: MCPA (µg/L) PIEZOMETER P9
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","39","Pesticides content: Clomazone  (µg/L)  PIEZOMETER P6
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","40","Pesticides content: Clomazone  (µg/L) PIEZOMETER P8
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","2","41","Pesticides content: Clomazone (µg/L) PIEZOMETER P9
"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","1","4/23/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","2","-15"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","9","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","10","2.010"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","11","1.620"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","13","0.263"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","14","0.352"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","16","0.178"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","17","0.000"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","18","0.129"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","19","1.340"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","20","2.130"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","21","0.129"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","22","3.791"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","23","4.102"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","24","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","25","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","26","6.310"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","27","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","28","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","29","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","36","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","37","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","38","0.022"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","39","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","40","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","3","41","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","4","1","4/24/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","4","2","-14"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","5","1","4/25/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","5","2","-13"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","6","1","4/26/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","6","2","-12"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","7","1","4/27/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","7","2","-11"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","8","1","4/28/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","8","2","-10"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","9","1","4/29/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","9","2","-9"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","10","1","4/30/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","10","2","-8"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","11","1","5/1/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","11","2","-7"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","12","1","5/2/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","12","2","-6"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","13","1","5/3/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","13","2","-5"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","1","5/4/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","2","-4"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","9","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","10","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","11","1.480"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","12","0.182"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","13","0.109"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","14","0.109"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","15","0.160"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","16","0.139"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","17","0.364"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","18","0.118"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","19","0.484"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","20","0.966"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","21","0.460"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","22","0.732"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","23","2.919"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","24","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","25","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","26","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","27","0.312"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","28","0.843"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","29","0.438"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","36","0.238"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","37","0.008"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","38","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","39","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","40","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","14","41","< LOQ"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","15","1","5/5/2020"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Groundwater","15","2","-3"
