year,station_i,station_j,distance_km,distance_band,residual_i,residual_j,residual_product,absolute_residual_difference
2024,PO0181140U0002,PO018173NUP001,32.5481736792919,20-40 km,-0.47912835347548155,0.8015497078663355,-0.38404519175875057,1.280678061341817
2024,PO0181140U0002,PO018176NUP001,26.56081766315416,20-40 km,-0.47912835347548155,0.17029145242862098,-0.08159146321307346,0.6494198059041025
2024,PO0181140U0002,PO018180NUP001,13.608988526455438,10-20 km,-0.47912835347548155,-0.05933878057246744,0.028430892232929217,0.4197895729030141
2024,PO018162NUP001,PO018173NUP001,14.549488192261157,10-20 km,-0.42507602454838,0.8015497078663355,-0.3407195632977372,1.2266257324147154
2024,PO018162NUP001,PO018176NUP001,17.009624480102325,10-20 km,-0.42507602454838,0.17029145242862098,-0.07238681361292777,0.595367476977001
2024,PO018162NUP001,PO018180NUP001,17.037087955140088,10-20 km,-0.42507602454838,-0.05933878057246744,0.025223492947293105,0.36573724397591256
2024,PO018173NUP001,PO018176NUP001,10.7002556779585,10-20 km,0.8015497078663355,0.17029145242862098,0.13649706394629513,0.6312582554377145
2024,PO018173NUP001,PO018180NUP001,21.399731742247514,20-40 km,0.8015497078663355,-0.05933878057246744,-0.04756298223300586,0.860888488438803
2024,PO018176NUP001,PO018180NUP001,13.371921520630162,10-20 km,0.17029145242862098,-0.05933878057246744,-0.010104887129028718,0.22963023300108842
2025,PO018043NUP001,PO018047NR0001,30.93509827154443,20-40 km,0.10267889911905925,-0.36160493692906037,-0.03712919683989278,0.4642838360481196
2025,PO018043NUP001,PO0180480U0004,23.893556144898685,20-40 km,0.10267889911905925,0.02303706126302707,0.002365420089425944,0.07964183785603218
2025,PO018043NUP001,PO018048NRP001,8.721982267372876,5-10 km,0.10267889911905925,0.06379391854127237,0.006550289326308789,0.03888498057778689
2025,PO018043NUP001,PO018072NUP001,5.875415302655979,5-10 km,0.10267889911905925,0.1904170958689786,0.019551817777275087,0.08773819674991934
2025,PO018043NUP001,PO0180810U0111,11.323829965859765,10-20 km,0.10267889911905925,-0.3074985481177881,-0.03157361240144355,0.41017744723684735
2025,PO018043NUP001,PO0181100U0111,8.67118444049256,5-10 km,0.10267889911905925,-0.0635452958583329,-0.006524761022928538,0.16622419497739216
2025,PO018043NUP001,PO0181140U0002,23.064263854343235,20-40 km,0.10267889911905925,-0.017265435758146097,-0.0017727959364572815,0.11994433487720535
2025,PO018043NUP001,PO018162NUP001,13.089212894614445,10-20 km,0.10267889911905925,0.4918860655674142,0.050506319704467485,0.38920716644835496
2025,PO018043NUP001,PO018173NUP001,10.90346295966818,10-20 km,0.10267889911905925,-0.17002781304069337,-0.017458268662639623,0.2727067121597526
2025,PO018043NUP001,PO018176NUP001,4.372289574229461,0-5 km,0.10267889911905925,0.15182430715338624,0.015589152718023611,0.04914540803432699
2025,PO018043NUP001,PO018180NUP001,10.680178894710053,10-20 km,0.10267889911905925,-0.10369531780917374,-0.010647321076446939,0.206374216928233
2025,PO018047NR0001,PO0180480U0004,42.02576025487225,40+ km,-0.36160493692906037,0.02303706126302707,-0.008330315085047803,0.38464199819208744
2025,PO018047NR0001,PO018048NRP001,28.054092682938343,20-40 km,-0.36160493692906037,0.06379391854127237,-0.02306819589057441,0.42539885547033274
2025,PO018047NR0001,PO018072NUP001,27.491266386404828,20-40 km,-0.36160493692906037,0.1904170958689786,-0.06885576194191685,0.552022032798039
2025,PO018047NR0001,PO0180810U0111,25.284151735820604,20-40 km,-0.36160493692906037,-0.3074985481177881,0.1111929930979104,0.05410638881127228
2025,PO018047NR0001,PO0181100U0111,23.017144088700494,20-40 km,-0.36160493692906037,-0.0635452958583329,0.02297829270099095,0.29805964107072747
2025,PO018047NR0001,PO0181140U0002,35.816628051786225,20-40 km,-0.36160493692906037,-0.017265435758146097,0.006243266808377163,0.3443395011709143
2025,PO018047NR0001,PO018162NUP001,18.288736099726933,10-20 km,-0.36160493692906037,0.4918860655674142,-0.17786842971578848,0.8534910024964746
2025,PO018047NR0001,PO018173NUP001,27.6704044771794,20-40 km,-0.36160493692906037,-0.17002781304069337,0.061482896610765995,0.191577123888367
2025,PO018047NR0001,PO018176NUP001,34.325341769770084,20-40 km,-0.36160493692906037,0.15182430715338624,-0.05490041901249852,0.5134292440824466
2025,PO018047NR0001,PO018180NUP001,34.828391337401705,20-40 km,-0.36160493692906037,-0.10369531780917374,0.03749673885622514,0.25790961911988664
2025,PO0180480U0004,PO018048NRP001,17.649151199780587,10-20 km,0.02303706126302707,0.06379391854127237,0.00146962440964385,0.040756857278245295
2025,PO0180480U0004,PO018072NUP001,29.081022331738435,20-40 km,0.02303706126302707,0.1904170958689786,0.004386650303061359,0.16738003460595152
2025,PO0180480U0004,PO0180810U0111,18.513001323394324,10-20 km,0.02303706126302707,-0.3074985481177881,-0.007083862891281362,0.33053560938081517
2025,PO0180480U0004,PO0181100U0111,29.191167996501953,20-40 km,0.02303706126302707,-0.0635452958583329,-0.0014638968736655955,0.08658235712135998
2025,PO0180480U0004,PO0181140U0002,7.222609639181671,5-10 km,0.02303706126302707,-0.017265435758146097,-0.00039774490129326984,0.04030249702117317
2025,PO0180480U0004,PO018162NUP001,26.813177331969985,20-40 km,0.02303706126302707,0.4918860655674142,0.011331609426905871,0.46884900430438714
2025,PO0180480U0004,PO018173NUP001,34.42447336308871,20-40 km,0.02303706126302707,-0.17002781304069337,-0.003916941145436966,0.19306487430372044
2025,PO0180480U0004,PO018176NUP001,26.493322968716498,20-40 km,0.02303706126302707,0.15182430715338624,0.003497585865109198,0.12878724589035917
2025,PO0180480U0004,PO018180NUP001,13.24217487307862,10-20 km,0.02303706126302707,-0.10369531780917374,-0.0023888353890589974,0.1267323790722008
2025,PO018048NRP001,PO018072NUP001,12.236486844165123,10-20 km,0.06379391854127237,0.1904170958689786,0.01214745270273127,0.12662317732770623
2025,PO018048NRP001,PO0180810U0111,3.3737707892056568,0-5 km,0.06379391854127237,-0.3074985481177881,-0.019616537330185695,0.37129246665906046
2025,PO018048NRP001,PO0181100U0111,11.572460318853526,10-20 km,0.06379391854127237,-0.0635452958583329,-0.004053803427667542,0.12733921439960527
2025,PO018048NRP001,PO0181140U0002,15.07341733353042,10-20 km,0.06379391854127237,-0.017265435758146097,-0.0011014298023347433,0.08105935429941846
2025,PO018048NRP001,PO018162NUP001,10.2548720715644,10-20 km,0.06379391854127237,0.4918860655674142,0.03137933959839458,0.42809214702614184
2025,PO018048NRP001,PO018173NUP001,17.475870873216845,10-20 km,0.06379391854127237,-0.17002781304069337,-0.01084674045486868,0.23382173158196573
2025,PO018048NRP001,PO018176NUP001,12.895179046618065,10-20 km,0.06379391854127237,0.15182430715338624,0.009685467483128237,0.08803038861211387
2025,PO018048NRP001,PO018180NUP001,6.814993854400686,5-10 km,0.06379391854127237,-0.10369531780917374,-0.006615130657429779,0.1674892363504461
2025,PO018072NUP001,PO0180810U0111,13.636526101675225,10-20 km,0.1904170958689786,-0.3074985481177881,-0.058552980516516584,0.4979156439867667
2025,PO018072NUP001,PO0181100U0111,4.540906509945895,0-5 km,0.1904170958689786,-0.0635452958583329,-0.012100110693478786,0.2539623917273115
2025,PO018072NUP001,PO0181140U0002,27.29916255533254,20-40 km,0.1904170958689786,-0.017265435758146097,-0.0032876341359785967,0.2076825316271247
2025,PO018072NUP001,PO018162NUP001,11.455887527539945,10-20 km,0.1904170958689786,0.4918860655674142,0.093663516103765,0.3014689696984356
2025,PO018072NUP001,PO018173NUP001,5.346974488520634,5-10 km,0.1904170958689786,-0.17002781304069337,-0.032376202376162476,0.36044490890967196
2025,PO018072NUP001,PO018176NUP001,7.248482862071551,5-10 km,0.1904170958689786,0.15182430715338624,0.0289099436504676,0.03859278871559235
2025,PO018072NUP001,PO018180NUP001,16.105172928161235,10-20 km,0.1904170958689786,-0.10369531780917374,-0.019745361272433638,0.29411241367815233
2025,PO0180810U0111,PO0181100U0111,11.811751140283985,10-20 km,-0.3074985481177881,-0.0635452958583329,0.019540086216152663,0.2439532522594552
2025,PO0180810U0111,PO0181140U0002,14.611867094933489,10-20 km,-0.3074985481177881,-0.017265435758146097,0.005309096428250867,0.290233112359642
2025,PO0180810U0111,PO018162NUP001,8.329417985493851,5-10 km,-0.3074985481177881,0.4918860655674142,-0.15125425100135098,0.7993846136852023
2025,PO0180810U0111,PO018173NUP001,18.546412241139294,10-20 km,-0.3074985481177881,-0.17002781304069337,0.05228330564965593,0.13747073507709473
2025,PO0180810U0111,PO018176NUP001,15.658775872031653,10-20 km,-0.3074985481177881,0.15182430715338624,-0.04668575401865538,0.45932285527117434
2025,PO0180810U0111,PO018180NUP001,9.652316154229267,5-10 km,-0.3074985481177881,-0.10369531780917374,0.03188615967293354,0.20380323030861436
2025,PO0181100U0111,PO0181140U0002,26.304388702267914,20-40 km,-0.0635452958583329,-0.017265435758146097,0.001097137223374434,0.04627986010018681
2025,PO0181100U0111,PO018162NUP001,7.342039032426479,5-10 km,-0.0635452958583329,0.4918860655674142,-0.03125704556507267,0.5554313614257471
2025,PO0181100U0111,PO018173NUP001,7.330347667035174,5-10 km,-0.0635452958583329,-0.17002781304069337,0.010804467683816174,0.10648251718236046
2025,PO0181100U0111,PO018176NUP001,11.387767871401273,10-20 km,-0.0635452958583329,0.15182430715338624,-0.009647720516548337,0.21536960301171915
2025,PO0181100U0111,PO018180NUP001,17.029097134821754,10-20 km,-0.0635452958583329,-0.10369531780917374,0.006589349649307802,0.04015002195084083
2025,PO0181140U0002,PO018162NUP001,22.352150660512827,20-40 km,-0.017265435758146097,0.4918860655674142,-0.00849262726538143,0.5091515013255603
2025,PO0181140U0002,PO018173NUP001,32.5481736792919,20-40 km,-0.017265435758146097,-0.17002781304069337,0.0029356042831521667,0.15276237728254727
2025,PO0181140U0002,PO018176NUP001,26.56081766315416,20-40 km,-0.017265435758146097,0.15182430715338624,-0.002621312821681831,0.16908974291153234
2025,PO0181140U0002,PO018180NUP001,13.608988526455438,10-20 km,-0.017265435758146097,-0.10369531780917374,0.001790344848054832,0.08642988205102764
2025,PO018162NUP001,PO018173NUP001,14.549488192261157,10-20 km,0.4918860655674142,-0.17002781304069337,-0.08363431199361854,0.6619138786081076
2025,PO018162NUP001,PO018176NUP001,17.009624480102325,10-20 km,0.4918860655674142,0.15182430715338624,0.07468026110317778,0.34006175841402797
2025,PO018162NUP001,PO018180NUP001,17.037087955140088,10-20 km,0.4918860655674142,-0.10369531780917374,-0.051006281894917085,0.595581383376588
2025,PO018173NUP001,PO018176NUP001,10.7002556779585,10-20 km,-0.17002781304069337,0.15182430715338624,-0.025814354911708758,0.3218521201940796
2025,PO018173NUP001,PO018180NUP001,21.399731742247514,20-40 km,-0.17002781304069337,-0.10369531780917374,0.017631088109653473,0.06633249523151963
2025,PO018176NUP001,PO018180NUP001,13.371921520630162,10-20 km,0.15182430715338624,-0.10369531780917374,-0.015743469781427995,0.25551962496256
